"STAND","COMPANY","SPACING","SPECIES","AGE","STATS","B2","B3","B4","B8"
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",33.6906500121015,70.3526554824029,42.2198454055439,568.138079028253
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",51,98,75,1043
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",249,467,299,3980
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",102.703917874649,217.50047098226,130.764622254784,2351.97368604672
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",41.2854578547768,79.0020348927647,49.6248150464087,654.97379220096
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",4,46,11,899
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",223,435,267,4160
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",85.0596926404661,208.888699914525,122.083756345178,2376.84837859996
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",42.7250705329644,83.9885807608084,52.779332033739,709.392894233191
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",1,17,8,821
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",194,419,257,4309
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",152.283234775935,244.478910461039,157.631997139219,2192.31986672946
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",39.7644002267408,78.1279753511604,50.7460920063466,672.491341231997
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",68,85,36,792
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",244,444,282,3969
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",80.5013606154168,206.074554747327,138.778367959251,2209.21994871527
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",44.1578587970077,83.5914690495901,53.6861718122986,704.426662691694
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",1,33,24,749
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",209,435,264,4108
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",104.706717602526,224.775986882272,152.220602857292,2262.98340223629
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",45.601817221243,86.0196907181789,55.1406484169426,744.078925260857
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",1,62,36,840
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",216,466,301,4320
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",154.659366441642,252.543312924102,177.231191236241,2175.24143073944
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",36.1531985658745,66.7985914434494,46.63912749081,558.600834193747
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",61,101,71,991
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",253,422,283,3617
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",146.354536256912,270.900143039057,208.38177473093,2177.38365865997
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",36.4620275136726,67.0546053488636,44.4206446392637,518.41802574572
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",58,114,92,1027
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",234,418,325,3680
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",203.842465156035,289.44595914665,202.19309400457,2053.46004500497
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",32.2157610238952,57.5180988751787,40.3725722926937,416.940542348566
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",121,145,101,1009
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",293,438,342,3261
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",184.252769201249,295.98155319483,1185.63245067769,2088.97933783383
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",33.1693025923737,60.0913873896402,125.764714096555,419.218361852853
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",102,153,894,1171
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",266,442,1427,3348
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",179.360920683099,290.424695169815,199.965565963682,2214.1810141818
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",32.5364212783605,58.3067593803918,41.5965341789644,348.430923535333
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",102,146,91,1302
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",275,445,381,3560
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",212.201972892354,346.180970572331,245.830228339177,2214.71157569731
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",30.2304373551288,53.6436740930235,37.8736102983718,327.290962206386
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",124,202,147,1313
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",295,479,384,3480
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",255.690180892075,376.188331850611,272.489969822248,2300.25335356813
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",27.4423214341291,48.3958203529146,36.3018501698478,305.557047983149
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",183,250,169,1490
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",335,508,419,3442
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",197.117885115216,369.939557276676,245.610218570656,2569.47255220053
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",25.1383670909628,57.8858266252804,33.808574829959,329.221196875279
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",115,216,151,1650
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",264,521,357,3614
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",200.954489158686,351.791485687372,206.422575749647,2636.97350288695
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",24.6094227298413,54.019694777208,31.0556854975639,321.422738450252
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",120,192,108,1578
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",276,487,323,3448
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",149.649946796448,239.568248818183,172.311894918625,2052.39353184363
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",41.8915014252172,74.4432846317905,54.5009635466059,614.473656770852
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",52,86,51,807
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",267,439,310,3545
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",127.920709264395,214.312051912711,151.557067350463,2027.61216355295
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",41.3205634161306,72.459910237883,54.007306908986,590.801935016861
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",32,54,38,791
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",236,400,278,3602
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",135.770352538943,251.873192387531,205.492848047168,1964.69095714061
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",37.6183663366951,66.8524710141223,49.7065099424169,509.367792700721
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",44,93,92,807
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",228,405,331,3246
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",214.739991626982,305.821192457306,242.793631273222,2025.31505224414
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",32.9468236011182,55.8298502500202,45.3587156325384,451.966993489639
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",111,151,136,966
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",307,441,358,3211
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",84.9345160221187,217.208435815584,185.193076560783,2057.79452962827
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",36.8520286734868,60.8892787421202,48.0701901952052,429.446162653039
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",1,72,59,1013
"MA02BMOT3C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",193,355,300,3122
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",140.828629415116,249.847939612609,144.477283516901,2272.80467859856
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",23.7170552782732,46.2803644829878,25.8268549379548,295.292050540574
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",69,126,71,1403
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",196,371,211,3220
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",100.185221230536,222.487905905811,139.437428788454,2327.15911033042
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",24.1069316224429,48.6092508140773,28.5752724181525,346.266239747578
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",32,63,54,1199
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",167,331,206,3461
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",114.093429548044,222.926640239271,152.852948157995,2113.82962637676
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",27.2164937969989,49.6799419781072,32.9038102146787,360.277443359658
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",33,80,68,1023
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",188,348,248,3194
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",79.6850550702621,188.497329567034,132.722868401064,2174.27787932017
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",28.640423195729,52.069774853433,35.7285269554778,368.365581290162
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",2,61,45,1157
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",173,330,235,3119
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",130.051711450817,234.300109191037,168.635052696544,2049.61780763388
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",27.523509296851,49.5021612718903,33.8465287533377,290.399685718491
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",50,93,68,1129
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",224,390,269,2879
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",179.466008355488,278.476452715534,206.776573775161,2019.47985900114
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",24.3570073331757,43.7518184496035,30.9337973475469,272.134336992307
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",107,162,113,1264
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",271,398,306,2742
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",113.988036460311,273.239496297,203.907970945689,2073.10783801747
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",24.1779082154503,41.3876863279983,29.0967618205687,202.955197725352
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",49,132,122,1310
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",189,368,404,2666
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",203.456430402583,312.547106437524,205.246285131029,2094.06727117357
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",21.7000093680716,38.0005612551886,26.0027432343078,182.601195245788
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",134,176,115,1372
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",280,407,377,2614
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",200.931672521838,328.964952050893,222.492190467148,2076.22120679833
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",20.12928885719,37.0865484525666,24.6549903003997,179.361808281184
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",135,201,147,1544
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",261,421,412,2622
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",167.649093239651,289.410047949108,176.076113273832,2166.52485282947
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",21.7411040551379,39.4335918487013,25.3817079530893,192.374604284719
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",104,172,80,1484
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",228,385,298,2734
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",198.468892423092,338.877955279149,212.61387913027,2248.49589346753
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",20.7024418515284,37.6558697180329,25.8222529163267,195.200595963126
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",124,232,140,1728
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",276,438,394,2876
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",214.031071971136,336.923483194075,204.114270793771,2238.8240600076
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",18.9733696091459,37.0154997694666,22.3667418697608,200.679690984669
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",157,230,142,1704
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",263,429,356,3108
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",187.718548233954,306.208270034182,173.493139954425,2348.197742594
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",21.9210008169474,43.7740497417802,22.2851019718598,257.616062381378
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",125,183,101,1627
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",244,412,234,3118
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",118.618223034561,258.16094996202,153.723212590201,2345.5031570452
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",24.3847093163504,50.9888294300192,27.2180506968634,297.68823376852
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",35,88,57,1337
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",178,385,223,3181
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",127.964607861755,263.186954044816,163.725396410938,2278.74043391569
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",24.7103796676983,51.7601176943892,28.8430042251768,313.919000859053
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",52,118,67,1272
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",207,412,237,3198
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",139.367510919104,259.074546619826,154.868757121155,2287.83607102165
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",26.434035383263,50.2470660542367,29.6039034354579,332.314288486337
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",40,111,66,1182
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",225,385,222,3176
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",129.904089916445,262.121071496392,163.813176509685,2306.48816701481
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",26.5609273806808,52.9452785175509,31.7315485986831,343.816187261213
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",26,97,73,1209
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",193,371,233,3282
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",96.0322944360046,214.321318363084,129.078593809343,2211.76598699203
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",28.318752269544,55.0941019457088,33.9592295754247,385.707324455225
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",20,72,39,1212
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",177,372,213,3194
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",83.2913264337258,208.829472085074,124.716376281808,2275.94995015192
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",29.7580415696713,58.4742864110395,35.3836143484504,411.24093884697
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",3,47,29,1102
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",156,368,211,3415
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",134.019108431447,234.285415875427,149.213990695025,2099.10993875807
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",27.9997990291848,54.7409625032164,33.3257228913099,385.603567425241
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",68,73,58,1054
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",202,385,239,3105
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",78.7753157045196,207.09758355488,133.484428408659,2132.12501186859
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",29.5035818305244,56.8428960877271,35.2344322540179,391.712514839655
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",1,63,40,1059
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",150,368,232,3193
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",104.833103873908,225.129545670338,148.78483431447,2241.80445309533
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",31.2468329190984,59.1117822668896,37.3144056664744,429.540784565955
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",20,69,53,1096
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",184,379,248,3298
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",140.501174990505,244.727461545765,164.210999810103,2140.48169863274
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",26.6457399686612,48.7929230786653,30.4846912627319,325.909606738903
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",49,110,66,1161
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",206,367,257,2996
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",132.950187523737,258.33497911128,189.598853494113,2125.76440846943
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",24.6803052128195,48.4917974549843,31.3955118781326,305.68906985824
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",49,109,94,1168
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",195,405,285,2874
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",192.275885396886,281.95120822256,188.289023927079,1994.51253323206
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",24.4762967040772,44.9209844537123,27.591322259251,248.155050784996
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",123,146,105,1230
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",255,411,262,2655
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",168.545504177744,283.383759020129,1272.22695119635,2035.99025588682
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",23.1797735777162,44.112695702545,75.8426079223975,253.454917744201
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",88,165,1142,1153
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",232,399,1484,2728
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",168.773428598557,275.315514622104,184.544863273832,2098.26985615268
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",23.7350134832888,43.4731894469688,26.5053719174893,215.524311103111
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",83,154,103,1452
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",236,380,252,2709
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",196.207937713635,319.708317508545,222.125854538549,2103.18885301937
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",23.7842122914605,39.929081920888,26.6291218360235,213.5819693866
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",127,221,142,1499
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",258,411,318,2784
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",238.366620774782,349.070926699582,252.19860900114,2129.36792631979
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",23.2987092548315,37.3434600056061,24.2268422941012,200.327218392973
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",178,249,179,1484
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",311,437,316,2768
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",193.609796334979,347.489152107862,236.491407140144,2281.05582985188
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",21.750620243314,41.2475944564395,24.5825274827356,201.128029513678
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",121,210,157,1710
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",241,455,321,2944
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",198.839987656665,328.428622293961,195.703961735663,2353.87210406381
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",20.0123342157093,37.6981780694742,22.8265482766969,211.770646648697
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",143,212,120,1764
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",256,419,258,3046
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MEAN",133.534537599696,233.088551557159,158.236196828713,2085.71517755412
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"SD",26.4618031173511,49.8808930835214,35.3658255615087,363.897346451338
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MIN",55,100,58,1022
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MAX",200,361,283,3028
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MEAN",118.020437713635,215.890025636157,146.299931162173,2086.94045527915
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"SD",26.8563993327681,48.9293229246892,35.6380672022212,349.953658956375
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MIN",42,73,45,1044
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MAX",190,340,266,2993
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MEAN",131.337435909609,254.826920338017,197.699285510824,1987.04472085074
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"SD",26.2905386431189,47.5910872227666,34.1866766172363,283.502049021357
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MIN",53,117,115,1078
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MAX",199,392,295,2676
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MEAN",194.764835738701,295.580635206988,223.674931162172,2037.40565657045
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"SD",24.0302323641293,42.0722853816124,29.8067679723082,268.12198400075
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MIN",133,191,151,1196
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MAX",280,407,308,2698
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MEAN",81.4331442271174,222.634162552222,170.223533042157,2078.42005317129
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"SD",28.5563814306929,46.5159505886911,34.6143503852832,264.179108841792
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MIN",1,82,76,1254
"MA02BMOT4C","KLABIN","2.5x2.5","EUCALYPTUS",64,"MAX",160,335,269,2736
"MA02BMOT7A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MEAN",154.469906767113,263.155321027027,155.398017377439,2556.9959769928
"MA02BMOT7A","KLABIN","2.5x2.5","EUCALYPTUS",61,"SD",24.2773531857813,46.2218698581323,25.8889519952948,395.77453173715
"MA02BMOT7A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MIN",65,93,54,920
"MA02BMOT7A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MAX",263,449,250,3909
