"cc","longitude","latitude"
67.0972228050232,-50.5545229745845,-24.2140291396374
64.6586954593658,-50.5544244963059,-24.2140288515855
79.7442078590393,-50.5543260180288,-24.2140285634698
83.9934647083282,-50.5542275397532,-24.2140282752905
86.6766333580017,-50.5541290614792,-24.2140279870476
89.3160760402679,-50.5540305832067,-24.2140276987409
85.502678155899,-50.5539321049358,-24.2140274103706
85.5000197887421,-50.5538336266664,-24.2140271219367
86.3928735256195,-50.5537351483986,-24.214026833439
86.468243598938,-50.5536366701323,-24.2140265448777
79.3559372425079,-50.5535381918676,-24.2140262562528
84.9481344223022,-50.5534397136044,-24.2140259675641
94.652247428894,-50.5533412353427,-24.2140256788118
91.6184544563293,-50.5532427570826,-24.2140253899959
74.1439819335938,-50.553144278824,-24.2140251011162
81.3570737838745,-50.553045800567,-24.214024812173
88.1543934345245,-50.5529473223116,-24.214024523166
71.3299155235291,-50.5551973148572,-24.2141168618178
79.562383890152,-50.5551135306603,-24.2141211842297
70.624840259552,-50.555015052303,-24.2141208965585
67.5093054771423,-50.5549165739472,-24.2141206088236
67.6295757293701,-50.554818095593,-24.2141203210251
73.1619954109192,-50.5547196172403,-24.2141200331629
67.2131538391113,-50.5546211388891,-24.2141197452371
69.2148685455322,-50.5545226605395,-24.2141194572476
64.3357753753662,-50.5544241821914,-24.2141191691944
66.8085992336273,-50.5543257038449,-24.2141188810775
68.9289212226868,-50.5542272254999,-24.214118592897
83.5579454898834,-50.5541287471565,-24.2141183046529
90.8538579940796,-50.5540302688146,-24.214118016345
84.4232141971588,-50.5539317904743,-24.2141177279735
91.9759392738342,-50.5538333121355,-24.2141174395383
83.2569241523743,-50.5537348337982,-24.2141171510395
87.2178256511688,-50.5536363554625,-24.214116862477
81.3594281673431,-50.5535378771283,-24.2141165738508
93.2699084281921,-50.5534393987957,-24.2141162851609
92.7153587341309,-50.5533409204647,-24.2141159964074
94.9220359325409,-50.5532424421351,-24.2141157075903
86.232191324234,-50.5531439638072,-24.2141154187094
83.0067217350006,-50.5530454854807,-24.2141151297649
87.2769117355347,-50.5529470071559,-24.2141148407567
79.7536611557007,-50.552868753966,-24.2141188328978
77.1942734718323,-50.5551132170302,-24.214211501846
73.7012207508087,-50.5550147386035,-24.2142112141736
75.4106104373932,-50.5549162601783,-24.2142109264375
72.8509426116943,-50.5548177817546,-24.2142106386378
70.599889755249,-50.5547193033325,-24.2142103507744
78.6270439624786,-50.554620824912,-24.2142100628474
73.6730635166168,-50.5545223464929,-24.2142097748566
62.9519581794739,-50.5544238680754,-24.2142094868022
58.3470463752747,-50.5543253896595,-24.2142091986842
57.954204082489,-50.5542269112451,-24.2142089105025
72.3234176635742,-50.5541284328322,-24.2142086222571
84.0239942073822,-50.5540299544209,-24.214208333948
89.8776352405548,-50.5539314760112,-24.2142080455753
92.9809153079987,-50.553832997603,-24.2142077571389
81.6225945949554,-50.5537345191963,-24.2142074686389
94.6510553359985,-50.5536360407912,-24.2142071800751
92.9305791854858,-50.5535375623876,-24.2142068914477
95.258092880249,-50.5534390839855,-24.2142066027567
96.600866317749,-50.5533406055851,-24.214206314002
93.7934517860413,-50.5532421271861,-24.2142060251836
82.2937488555908,-50.5531436487887,-24.2142057363015
83.4690153598785,-50.5530451703929,-24.2142054473558
83.2157850265503,-50.5529466919986,-24.2142051583464
83.9548647403717,-50.5528535283116,-24.2142073548666
77.4382829666138,-50.5551062715643,-24.2142983614759
74.3170261383057,-50.5550144249025,-24.2143015317876
71.7666625976562,-50.5549159464079,-24.2143012440503
67.5875723361969,-50.5548174679148,-24.2143009562494
68.045175075531,-50.5547189894232,-24.2143006683848
85.0628256797791,-50.5546205109332,-24.2143003804566
72.8476226329803,-50.5545220324448,-24.2143000924646
57.473349571228,-50.5544235539579,-24.214299804409
43.8242733478546,-50.5543250754725,-24.2142995162898
54.640805721283,-50.5542265969887,-24.2142992281068
77.521139383316,-50.5541281185064,-24.2142989398602
82.9658329486847,-50.5540296400257,-24.21429865155
94.702285528183,-50.5539311615465,-24.214298363176
82.3570072650909,-50.5538326830689,-24.2142980747384
92.5433874130249,-50.5537342045928,-24.2142977862372
96.5497434139252,-50.5536357261183,-24.2142974976722
97.6232290267944,-50.5535372476453,-24.2142972090436
93.8488900661469,-50.5534387691738,-24.2142969203514
96.8637764453888,-50.5533402907039,-24.2142966315954
97.2048878669739,-50.5532418122356,-24.2142963427758
93.7509119510651,-50.5531433337687,-24.2142960538926
90.3915524482727,-50.5530448553035,-24.2142957649456
90.1669263839722,-50.5529463768398,-24.214295475935
89.8316383361816,-50.5528478983776,-24.2142951868608
74.3174314498901,-50.5550141111999,-24.2143918494006
76.6312897205353,-50.5549156326359,-24.2143915616621
71.8955814838409,-50.5548171540734,-24.21439127386
67.2489285469055,-50.5547186755124,-24.2143909859941
71.908175945282,-50.554620196953,-24.2143906980647
72.8086769580841,-50.5545217183951,-24.2143904100715
56.6473364830017,-50.5544232398388,-24.2143901220147
59.035336971283,-50.554324761284,-24.2143898338943
63.9497578144073,-50.5542262827308,-24.2143895457101
69.9504494667053,-50.5541278041791,-24.2143892574623
84.5076441764832,-50.554029325629,-24.2143889691508
95.1971054077148,-50.5539308470804,-24.2143886807757
93.4157371520996,-50.5538323685333,-24.2143883923369
95.4020500183105,-50.5537338899878,-24.2143881038344
97.7094709873199,-50.5536354114438,-24.2143878152683
98.3649969100952,-50.5535369329014,-24.2143875266384
97.5774765014648,-50.5534384543605,-24.214387237945
95.8262205123901,-50.5533399758212,-24.2143869491878
98.0475187301636,-50.5532414972834,-24.214386660367
94.7290480136871,-50.5531430187472,-24.2143863714825
93.6231136322021,-50.5530445402125,-24.2143860825344
98.908007144928,-50.5529460616794,-24.2143857935226
90.6519293785095,-50.5528475831478,-24.2143855044471
85.5097115039825,-50.552772925358,-24.2143896065703
82.8663110733032,-50.5550120804616,-24.2144808844565
71.6347336769104,-50.5549153188623,-24.2144818792728
68.2429671287537,-50.5548168402304,-24.2144815914694
78.3802151679993,-50.5547183616,-24.2144813036024
76.7556011676788,-50.5546198829712,-24.2144810156717
73.5543131828308,-50.5545214043439,-24.2144807276774
54.1922330856323,-50.5544229257182,-24.2144804396194
58.2626163959503,-50.554324447094,-24.2144801514977
72.3527789115906,-50.5542259684713,-24.2144798633123
85.5997383594513,-50.5541274898502,-24.2144795750633
93.2815551757812,-50.5540290112306,-24.2144792867506
95.8600759506226,-50.5539305326126,-24.2144789983743
95.1884388923645,-50.5538320539962,-24.2144787099342
99.4439840316772,-50.5537335753812,-24.2144784214306
99.4471609592438,-50.5536350967678,-24.2144781328632
98.1563687324524,-50.553536618156,-24.2144778442322
97.6458489894867,-50.5534381395457,-24.2144775555375
97.2325205802917,-50.553339660937,-24.2144772667791
98.6514806747437,-50.5532411823298,-24.2144769779571
92.9217994213104,-50.5531427037241,-24.2144766890714
92.4626231193542,-50.55304422512,-24.2144764001221
96.7467308044434,-50.5529457465175,-24.214476111109
94.4065093994141,-50.5528472679165,-24.2144758220323
84.9228918552399,-50.5527587648707,-24.214478317716
72.5985884666443,-50.5549957340883,-24.2145673892734
70.9878861904144,-50.5549150050873,-24.2145721968824
70.1829671859741,-50.5548165263859,-24.2145719090778
69.8464035987854,-50.5547180476861,-24.2145716212096
72.5718975067139,-50.5546195689879,-24.2145713332777
65.7567381858826,-50.5545210902912,-24.2145710452821
61.3589525222778,-50.554422611596,-24.2145707572229
74.2768824100494,-50.5543241329024,-24.2145704691
88.3059620857239,-50.5542256542103,-24.2145701809135
88.8869225978851,-50.5541271755198,-24.2145698926632
95.0299918651581,-50.5540286968308,-24.2145696043493
93.9831972122192,-50.5539302181434,-24.2145693159718
94.5006847381592,-50.5538317394575,-24.2145690275305
99.311774969101,-50.5537332607731,-24.2145687390256
98.4671056270599,-50.5536347820903,-24.2145684504571
93.9932346343994,-50.5535363034091,-24.2145681618248
93.4037446975708,-50.5534378247294,-24.2145678731289
96.2259709835052,-50.5533393460512,-24.2145675843694
97.8640973567963,-50.5532408673746,-24.2145672955461
95.8288967609406,-50.5531423886995,-24.2145670066592
94.9055016040802,-50.553043910026,-24.2145667177086
95.137882232666,-50.552945431354,-24.2145664286944
99.2521643638611,-50.5528469526836,-24.2145661396165
86.3655805587769,-50.552748755901,-24.2145660873254
75.9212613105774,-50.5549146907155,-24.2146625139433
81.8804085254669,-50.5548162125399,-24.2146622266851
74.0908682346344,-50.5547177337707,-24.2146619388157
84.8622739315033,-50.554619255003,-24.2146616508826
85.9175443649292,-50.5545207762369,-24.2146613628858
79.5785427093506,-50.5544222974723,-24.2146610748254
87.4407410621643,-50.5543238187092,-24.2146607867013
86.9329988956451,-50.5542253399478,-24.2146604985135
90.4655516147614,-50.5541268611878,-24.2146602102621
89.9732351303101,-50.5540283824294,-24.214659921947
91.232693195343,-50.5539299036725,-24.2146596335682
95.4779744148254,-50.5538314249172,-24.2146593451258
96.9869196414948,-50.5537329461635,-24.2146590566196
98.5523402690887,-50.5536344674112,-24.2146587680499
96.6640651226044,-50.5535359886606,-24.2146584794164
93.465793132782,-50.5534375099114,-24.2146581907193
92.5087988376617,-50.5533390311639,-24.2146579019585
97.0625281333923,-50.5532405524178,-24.2146576131341
98.998636007309,-50.5531420736733,-24.214657324246
96.174430847168,-50.5530435949304,-24.2146570352942
93.7421917915344,-50.552945116189,-24.2146567462787
94.3567335605621,-50.5528466374492,-24.2146564571996
87.0456457138062,-50.5527481587109,-24.2146561680568
84.1608107089996,-50.5526695038088,-24.2146631787784
88.881242275238,-50.5549049557589,-24.2147488732236
82.3207378387451,-50.5548158986923,-24.2147525442914
83.5932731628418,-50.5547174198537,-24.2147522564207
91.9084072113037,-50.5546189410166,-24.2147519684864
87.2669160366058,-50.554520462181,-24.2147516804884
88.7640237808228,-50.554421983347,-24.2147513924268
84.6691906452179,-50.5543235045146,-24.2147511043015
83.9811980724335,-50.5542250256836,-24.2147508161125
86.5886270999908,-50.5541265468543,-24.2147505278599
85.2078855037689,-50.5540280680265,-24.2147502395435
88.1526410579681,-50.5539295892002,-24.2147499511636
89.2829596996307,-50.5538311103754,-24.2147496627199
93.5331583023071,-50.5537326315523,-24.2147493742126
97.8954136371613,-50.5536341527306,-24.2147490856416
100,-50.5535356739105,-24.2147487970069
96.8517482280731,-50.553437195092,-24.2147485083086
93.2260811328888,-50.553338716275,-24.2147482195466
95.6181108951569,-50.5532402374595,-24.214747930721
92.9147362709045,-50.5531417586456,-24.2147476418316
97.0610320568085,-50.5530432798332,-24.2147473528786
41.1644101142883,-50.5529448010224,-24.214747063862
93.2818651199341,-50.5528463222132,-24.2147467747816
97.345358133316,-50.5527478434055,-24.2147464856376
83.8838815689087,-50.5526505146816,-24.2147471528595
78.2202005386353,-50.5548155848432,-24.2148428618965
73.2986986637115,-50.5547171059351,-24.2148425740247
87.8123044967651,-50.5546186270286,-24.2148422860892
93.7646627426147,-50.5545201481237,-24.21484199809
94.1011786460876,-50.5544216692202,-24.2148417100271
88.206547498703,-50.5543231903183,-24.2148414219006
88.7646317481995,-50.554224711418,-24.2148411337104
89.3258273601532,-50.5541262325192,-24.2148408454566
83.8309288024902,-50.554027753622,-24.214840557139
87.9879295825958,-50.5539292747263,-24.2148402687578
85.6147229671478,-50.5538307958321,-24.214839980313
93.8844978809357,-50.5537323169395,-24.2148396918044
95.0282156467438,-50.5536338380484,-24.2148394032322
98.9458799362183,-50.5535353591589,-24.2148391145964
99.1653621196747,-50.553436880271,-24.2148388258968
98.8916099071503,-50.5533384013845,-24.2148385371336
98.1908738613129,-50.5532399224997,-24.2148382483068
92.5113081932068,-50.5531414436163,-24.2148379594162
93.8036501407623,-50.5530429647346,-24.214837670462
96.2653517723083,-50.5529444858543,-24.2148373814441
96.9422340393066,-50.5528460069756,-24.2148370923626
93.7923014163971,-50.5527475280985,-24.2148368032173
90.5432343482971,-50.5526490492229,-24.2148365140085
85.7392013072968,-50.5525643429269,-24.2148426484688
80.2468001842499,-50.5548121327368,-24.2149310736288
71.6595947742462,-50.554716792015,-24.2149328916276
80.3834676742554,-50.5546183130391,-24.2149326036908
87.4261915683746,-50.5545198340647,-24.2149323156905
93.4444963932037,-50.5544213550919,-24.2149320276264
93.13805103302,-50.5543228761206,-24.2149317394987
88.7411534786224,-50.5542243971508,-24.2149314513073
90.3646051883698,-50.5541259181826,-24.2149311630522
87.7036809921265,-50.5540274392159,-24.2149308747334
90.1143789291382,-50.5539289602508,-24.214930586351
90.5590415000916,-50.5538304812872,-24.214930297905
91.1894381046295,-50.5537320023252,-24.2149300093952
95.1022028923035,-50.5536335233647,-24.2149297208218
95.5289840698242,-50.5535350444058,-24.2149294321847
98.7241089344025,-50.5534365654484,-24.214929143484
96.7515170574188,-50.5533380864926,-24.2149288547196
92.5562858581543,-50.5532396075383,-24.2149285658915
95.3605473041534,-50.5531411285855,-24.2149282769997
97.3265886306763,-50.5530426496343,-24.2149279880443
94.1571772098541,-50.5529441706847,-24.2149276990252
92.489218711853,-50.5528456917366,-24.2149274099424
96.2610125541687,-50.55274721279,-24.214927120796
92.8833901882172,-50.552648733845,-24.2149268315859
91.1288797855377,-50.5525502956962,-24.2149265793864
92.8123235702515,-50.5547941772378,-24.215017805535
81.9918096065521,-50.5547164780934,-24.2150232092294
70.2662646770477,-50.5546179990481,-24.2150229212914
79.6935260295868,-50.5545195200042,-24.2150226332898
86.8582844734192,-50.554421040962,-24.2150223452246
89.8956716060638,-50.5543225619213,-24.2150220570956
85.1286113262177,-50.5542240828821,-24.215021768903
89.7619187831879,-50.5541256038444,-24.2150214806467
92.0526206493378,-50.5540271248084,-24.2150211923268
89.6457314491272,-50.5539286457738,-24.2150209039432
90.6320214271545,-50.5538301667408,-24.2150206154959
91.9024467468262,-50.5537316877094,-24.2150203269849
88.2415473461151,-50.5536332086795,-24.2150200384103
94.3309843540192,-50.5535347296511,-24.215019749772
96.1740434169769,-50.5534362506243,-24.2150194610701
72.9134798049927,-50.553337771599,-24.2150191723044
93.441903591156,-50.5532392925753,-24.2150188834751
96.7963755130768,-50.5531408135531,-24.2150185945822
97.7021157741547,-50.5530423345325,-24.2150183056255
96.1850464344025,-50.5529438555134,-24.2150180166052
92.9040551185608,-50.5528453764959,-24.2150177275212
96.5787947177887,-50.5527468974799,-24.2150174383736
95.4079508781433,-50.5526484184655,-24.2150171491623
91.8850839138031,-50.5525499394527,-24.2150168598873
85.9676837921143,-50.5524587182718,-24.2150212027614
75.7520616054535,-50.5547159045388,-24.2151133032318
63.2224678993225,-50.5546176850555,-24.215113238891
72.8172659873962,-50.5545192059422,-24.2151129508882
84.7279965877533,-50.5544207268305,-24.2151126628217
88.2227957248688,-50.5543222477204,-24.2151123746915
83.681857585907,-50.5542237686118,-24.2151120864977
90.1322364807129,-50.5541252895047,-24.2151117982402
88.4662270545959,-50.5540268103992,-24.2151115099191
96.7962682247162,-50.5539283312953,-24.2151112215342
94.2292153835297,-50.5538298521929,-24.2151109330857
86.9363784790039,-50.553731373092,-24.2151106445736
85.8750402927399,-50.5536328939926,-24.2151103559977
87.685626745224,-50.5535344148949,-24.2151100673582
95.7131028175354,-50.5534359357986,-24.2151097786551
67.8146362304688,-50.553337456704,-24.2151094898882
97.387683391571,-50.5532389776108,-24.2151092010577
98.0025470256805,-50.5531404985192,-24.2151089121635
95.084685087204,-50.5530420194292,-24.2151086232057
96.9988405704498,-50.5529435403407,-24.2151083341841
89.1335785388947,-50.5528450612537,-24.215108045099
92.2531962394714,-50.5527465821683,-24.2151077559501
94.3112194538116,-50.5526481030845,-24.2151074667376
83.3919405937195,-50.5525496240022,-24.2151071774614
84.3165516853333,-50.5524511449215,-24.2151068881215
90.6563937664032,-50.5547033435778,-24.2151995285909
63.7603878974915,-50.5546173710613,-24.2152035564894
66.2083625793457,-50.5545188918787,-24.2152032684854
83.8012754917145,-50.5544204126976,-24.2152029804177
85.8642876148224,-50.554321933518,-24.2152026922864
84.8558664321899,-50.55422345434,-24.2152024040913
89.0467584133148,-50.5541249751635,-24.2152021158326
84.4555914402008,-50.5540264959886,-24.2152018275103
94.6007430553436,-50.5539280168152,-24.2152015391242
89.5951569080353,-50.5538295376433,-24.2152012506745
78.9820730686188,-50.553731058473,-24.2152009621611
92.956531047821,-50.5536325793043,-24.2152006735841
92.414802312851,-50.5535341001371,-24.2152003849434
92.6702439785004,-50.5534356209714,-24.215200096239
94.1972851753235,-50.5533371418073,-24.2151998074709
98.6855566501617,-50.5532386626448,-24.2151995186392
99.345862865448,-50.5531401834838,-24.2151992297438
97.4615752696991,-50.5530417043243,-24.2151989407847
93.8703417778015,-50.5529432251664,-24.215198651762
89.7724747657776,-50.55284474601,-24.2151983626756
95.2175915241241,-50.5527462668552,-24.2151980735255
84.442526102066,-50.5526477877019,-24.2151977843118
83.5090637207031,-50.5525493085502,-24.2151974950344
82.2664439678192,-50.5524508294,-24.2151972056933
85.6194019317627,-50.5523541058988,-24.2151984864584
82.1735501289368,-50.5546170570656,-24.2152938740868
72.3257422447205,-50.5545185778136,-24.2152935860816
70.430052280426,-50.554420098563,-24.2152932980127
84.8131716251373,-50.5543216193141,-24.2152930098801
87.1840357780457,-50.5542231400666,-24.2152927216839
92.0114934444427,-50.5541246608207,-24.215292433424
91.2313044071198,-50.5540261815764,-24.2152921451004
89.3238663673401,-50.5539277023335,-24.2152918567131
87.4580681324005,-50.5538292230923,-24.2152915682622
88.366711139679,-50.5537307438526,-24.2152912797476
98.3089745044708,-50.5536322646144,-24.2152909911694
91.3645684719086,-50.5535337853778,-24.2152907025274
94.037652015686,-50.5534353061427,-24.2152904138218
95.7667589187622,-50.5533368269092,-24.2152901250526
95.2385902404785,-50.5532383476772,-24.2152898362196
94.5245862007141,-50.5531398684467,-24.215289547323
94.8325455188751,-50.5530413892178,-24.2152892583627
81.8475067615509,-50.5529429099905,-24.2152889693388
83.9970707893372,-50.5528444307647,-24.2152886802512
88.8175666332245,-50.5527459515405,-24.2152883910999
84.9383533000946,-50.5526474723178,-24.2152881018849
88.7273252010345,-50.5525489930967,-24.2152878126063
83.9038491249084,-50.5524505138771,-24.215287523264
79.7238528728485,-50.552352034659,-24.2152872338581
79.295027256012,-50.5522570780531,-24.2152900323195
75.7920026779175,-50.5546117402601,-24.2153812551409
81.3471138477325,-50.5545182637469,-24.2153839036767
82.5609445571899,-50.554419784427,-24.2153836156066
84.7591638565063,-50.5543213051086,-24.2153833274728
86.5606486797333,-50.5542228257917,-24.2153830392753
89.2426431179047,-50.5541243464764,-24.2153827510142
87.280261516571,-50.5540258671626,-24.2153824626894
85.8751475811005,-50.5539273878504,-24.215382174301
84.3762099742889,-50.5538289085397,-24.2153818858488
87.6263618469238,-50.5537304292305,-24.215381597333
96.5724647045135,-50.5536319499229,-24.2153813087536
93.6050415039062,-50.5535334706169,-24.2153810201104
90.8376634120941,-50.5534349913124,-24.2153807314036
90.5986905097961,-50.5533365120094,-24.2153804426331
95.5785274505615,-50.553238032708,-24.215380153799
94.2173898220062,-50.5531395534082,-24.2153798649012
42.2296792268753,-50.5530410741099,-24.2153795759397
59.5788538455963,-50.5529425948131,-24.2153792869145
75.6755411624908,-50.5528441155179,-24.2153789978257
83.533376455307,-50.5527456362242,-24.2153787086732
84.0985417366028,-50.5526471569321,-24.215378419457
86.0539734363556,-50.5525486776416,-24.2153781301772
81.9082200527191,-50.5524501983525,-24.2153778408337
81.8784832954407,-50.5523517190651,-24.2153775514265
90.3854250907898,-50.5522532397792,-24.2153772619556
84.138423204422,-50.5521605684236,-24.2153819346415
84.0794503688812,-50.5545179496787,-24.2154742212707
83.6323261260986,-50.5544194702894,-24.2154739331994
83.6997210979462,-50.5543209909015,-24.2154736450644
84.2604339122772,-50.5542225115152,-24.2154733568657
84.1714799404144,-50.5541240321305,-24.2154730686034
85.1115167140961,-50.5540255527473,-24.2154727802774
85.1275682449341,-50.5539270733656,-24.2154724918877
85.2829456329346,-50.5538285939855,-24.2154722034344
90.5374228954315,-50.553730114607,-24.2154719149174
96.4272797107697,-50.5536316352299,-24.2154716263367
94.7047293186188,-50.5535331558545,-24.2154713376923
89.7427797317505,-50.5534346764805,-24.2154710489843
89.4105792045593,-50.5533361971082,-24.2154707602126
85.9084725379944,-50.5532377177373,-24.2154704713773
61.8013679981232,-50.5531392383681,-24.2154701824782
56.6855192184448,-50.5530407590003,-24.2154698935155
55.4351449012756,-50.5529422796341,-24.2154696044891
80.846095085144,-50.5528438002695,-24.2154693153991
77.4426639080048,-50.5527453209064,-24.2154690262454
82.4090719223022,-50.5526468415449,-24.215468737028
79.6255886554718,-50.5525483621849,-24.215468447747
81.0345828533173,-50.5524498828265,-24.2154681584022
79.6836256980896,-50.5523514034696,-24.2154678689938
82.8288495540619,-50.5522529241143,-24.2154675795218
86.8262410163879,-50.5521544447605,-24.215467289986
83.2404971122742,-50.552074418553,-24.2154727847966
78.4168839454651,-50.5545163524512,-24.2155635388328
84.8019480705261,-50.5544191561502,-24.2155642507911
83.5720479488373,-50.5543206766929,-24.2155639626549
82.9761266708374,-50.5542221972372,-24.215563674455
83.5108876228333,-50.5541237177831,-24.2155633861915
85.5211317539215,-50.5540252383304,-24.2155630978643
87.0057582855225,-50.5539267588794,-24.2155628094734
83.7200999259949,-50.5538282794298,-24.2155625210188
92.7114605903625,-50.5537297999818,-24.2155622325006
95.1424062252045,-50.5536313205354,-24.2155619439187
91.7964816093445,-50.5535328410905,-24.2155616552732
87.1788501739502,-50.5534343616472,-24.2155613665639
84.7697556018829,-50.5533358822054,-24.215561077791
83.4023714065552,-50.5532374027651,-24.2155607889544
66.7074143886566,-50.5531389233264,-24.2155605000542
56.4680337905884,-50.5530404438892,-24.2155602110903
54.0299773216248,-50.5529419644536,-24.2155599220627
65.2743577957153,-50.5528434850196,-24.2155596329714
72.2894787788391,-50.5527450055871,-24.2155593438165
76.6850829124451,-50.5526465261561,-24.2155590545979
78.505665063858,-50.5525480467267,-24.2155587653157
83.6018919944763,-50.5524495672988,-24.2155584759697
81.9610178470612,-50.5523510878725,-24.2155581865601
82.9412639141083,-50.5522526084478,-24.2155578970868
82.8730702400208,-50.5521541290246,-24.2155576075499
82.3700845241547,-50.5520560031723,-24.215557639209
86.9086027145386,-50.5545003490503,-24.2156496063111
86.3298952579498,-50.5544188420095,-24.2156545683818
84.8006248474121,-50.5543203624828,-24.2156542802444
81.5995454788208,-50.5542218829577,-24.2156539920433
83.1881046295166,-50.5541234034341,-24.2156537037785
84.9404573440552,-50.554024923912,-24.2156534154501
86.3463640213013,-50.5539264443915,-24.215653127058
89.8239016532898,-50.5538279648726,-24.2156528386022
86.8159711360931,-50.5537294853552,-24.2156525500828
93.8556253910065,-50.5536310058393,-24.2156522614997
92.0732200145721,-50.553532526325,-24.2156519728529
85.769122838974,-50.5534340468122,-24.2156516841425
85.6863558292389,-50.553335567301,-24.2156513953684
83.0439329147339,-50.5532370877913,-24.2156511065306
75.3901779651642,-50.5531386082832,-24.2156508176291
63.8404130935669,-50.5530401287766,-24.215650528664
55.0190806388855,-50.5529416492716,-24.2156502396352
66.514253616333,-50.5528431697681,-24.2156499505427
72.368997335434,-50.5527446902662,-24.2156496613866
75.2790093421936,-50.5526462107658,-24.2156493721668
78.1331479549408,-50.552547731267,-24.2156490828833
81.7774593830109,-50.5524492517697,-24.2156487935361
79.9700796604156,-50.5523507722739,-24.2156485041253
82.0239067077637,-50.5522522927798,-24.2156482146508
83.2665205001831,-50.5521538132871,-24.2156479251127
83.1036329269409,-50.5520553337961,-24.2156476355108
91.378778219223,-50.5519623342715,-24.2156501551201
86.851555109024,-50.5544181812187,-24.2157445861764
79.0371060371399,-50.5543200482712,-24.2157445978327
75.5481779575348,-50.5542215686766,-24.2157443096304
82.9900503158569,-50.5541230890836,-24.2157440213645
83.740758895874,-50.5540246094921,-24.2157437330348
83.0428242683411,-50.5539261299022,-24.2157434446415
87.6615285873413,-50.5538276503138,-24.2157431561846
91.8063998222351,-50.553729170727,-24.2157428676639
96.8329071998596,-50.5536306911417,-24.2157425790796
90.8602952957153,-50.5535322115579,-24.2157422904316
86.6061270236969,-50.5534337319757,-24.21574200172
83.5562407970428,-50.5533352523951,-24.2157417129446
54.7005414962769,-50.553236772816,-24.2157414241056
65.7560110092163,-50.5531382932384,-24.215741135203
66.9834971427917,-50.5530398136624,-24.2157408462366
65.915858745575,-50.552941334088,-24.2157405572066
63.5636806488037,-50.5528428545151,-24.2157402681129
70.1386690139771,-50.5527443749437,-24.2157399789556
74.0129053592682,-50.5526458953739,-24.2157396897345
73.3460187911987,-50.5525474158056,-24.2157394004498
75.1035034656525,-50.5524489362389,-24.2157391111015
74.3577182292938,-50.5523504566738,-24.2157388216894
74.7573435306549,-50.5522519771102,-24.2157385322137
80.6878507137299,-50.5521534975481,-24.2157382426743
83.9750945568085,-50.5520550179876,-24.2157379530713
84.133780002594,-50.5519565384287,-24.2157376634046
72.7059900760651,-50.5544034654301,-24.2158296732821
78.1530797481537,-50.5543197340579,-24.21583491542
80.328243970871,-50.554221254394,-24.2158346272165
77.5004386901855,-50.5541227747315,-24.2158343389494
78.4105062484741,-50.5540242950706,-24.2158340506185
84.8150908946991,-50.5539258154113,-24.215833762224
90.2137339115143,-50.5538273357535,-24.2158334737658
92.8805768489838,-50.5537288560972,-24.215833185244
91.6358351707458,-50.5536303764425,-24.2158328966584
84.6935927867889,-50.5535318967893,-24.2158326080092
88.4415507316589,-50.5534334171377,-24.2158323192964
78.0280649662018,-50.5533349374876,-24.2158320305198
65.7711386680603,-50.5532364578391,-24.2158317416796
55.8622896671295,-50.5531379781921,-24.2158314527757
67.5700426101685,-50.5530394985467,-24.2158311638082
76.7171680927277,-50.5529410189028,-24.2158308747769
73.7057685852051,-50.5528425392605,-24.215830585682
69.6873009204865,-50.5527440596197,-24.2158302965235
71.0497558116913,-50.5526455799805,-24.2158300073012
71.2633788585663,-50.5525471003428,-24.2158297180153
74.4505286216736,-50.5524486207067,-24.2158294286657
72.9467511177063,-50.5523501410721,-24.2158291392525
79.394793510437,-50.5522516614391,-24.2158288497756
83.6009800434113,-50.5521531818076,-24.215828560235
82.6900243759155,-50.5520547021777,-24.2158282706307
84.0728402137756,-50.5519562225493,-24.2158279809628
91.1571025848389,-50.5518675828177,-24.2158344874286
78.2208681106567,-50.5543189852239,-24.2159248565241
83.0664157867432,-50.5542209401098,-24.2159249448015
70.7794904708862,-50.5541224603779,-24.2159246565332
70.720911026001,-50.5540239806476,-24.2159243682011
80.710756778717,-50.5539255009188,-24.2159240798054
85.8221709728241,-50.5538270211916,-24.215923791346
90.3891563415527,-50.5537285414659,-24.2159235028229
87.850147485733,-50.5536300617418,-24.2159232142362
84.8677217960358,-50.5535315820192,-24.2159229255858
84.295129776001,-50.5534331022981,-24.2159226368717
70.4420328140259,-50.5533346225786,-24.2159223480939
69.0457105636597,-50.5532361428607,-24.2159220592525
56.9439888000488,-50.5531376631443,-24.2159217703474
60.443389415741,-50.5530391834294,-24.2159214813787
69.8908805847168,-50.5529407037161,-24.2159211923462
58.7647080421448,-50.5528422240044,-24.2159209032501
74.4803011417389,-50.5527437442942,-24.2159206140903
70.6894636154175,-50.5526452645855,-24.2159203248669
71.4174747467041,-50.5525467848784,-24.2159200355797
74.6845364570618,-50.5524483051728,-24.2159197462289
71.7524349689484,-50.5523498254688,-24.2159194568145
74.9983668327332,-50.5522513457664,-24.2159191673363
80.6007146835327,-50.5521528660655,-24.2159188777945
79.7025680541992,-50.5520543863661,-24.215918588189
83.7047398090363,-50.5519559066683,-24.2159182985199
82.9926490783691,-50.5518574269721,-24.215918008787
100,-50.554302790658,-24.2160090590474
80.7190477848053,-50.554220625824,-24.2160152623855
75.5230188369751,-50.5541221460227,-24.2160149741159
73.8514184951782,-50.554023666223,-24.2160146857826
