TRAT	DAP	REP	Umidade	Condutividade	Altura	Caule	Folhas	Flor.m	Flor.f	Frutos	Bojo	Pesc	Comp.frutos	Peso.frutos				
PBRANCO	60	1	12.4	369	271.00	10.40	40	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	1	12.7	376	275.00	9.90	34	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	1	12.3	368	172.00	9.50	19	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	1	13.3	388	142.00	8.40	24	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	2	12.9	380	252.00	11.00	39	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	2	13.5	391	207.00	10.90	45	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	2	13.3	387	91.00	11.70	30	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	2	13.2	376	253.00	11.70	44	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	2	12.0	362	177.00	9.90	32	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	2	12.5	372	278.00	11.40	52	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	2	14.1	403	223.00	9.00	34	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	2	13.4	390	242.00	8.90	49	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	2	13.9	399	238.00	8.30	28	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	2	13.0	381	281.00	8.40	39	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	3	13.6	393	251.00	9.60	38	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	3	12.6	364	255.00	10.50	56	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	3	14.4	409	172.00	10.20	44	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	3	12.2	366	174.00	13.60	56	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	3	12.5	352	120.00	9.00	12	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	3	12.9	380	170.00	9.50	22	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	3	13.0	381	74.50	7.30	10	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	3	13.4	390	222.00	9.90	29	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	3	13.2	386	199.00	8.70	22	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	3	14.1	404	77.00	7.80	28	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	4	12.7	356	232.00	8.90	21	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	4	13.0	381	170.00	11.50	31	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	4	13.4	390	193.00	10.60	28	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	4	13.2	386	167.00	10.60	22	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	4	13.9	400	250.00	12.60	23	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	4	12.9	379	246.00	10.40	25	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	4	14.5	412	225.00	10.00	20	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	4	13.2	386	236.00	10.60	30	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	4	12.6	373	115.00	8.90	13	NA	NA	NA	NA	NA	NA	NA				
PBRANCO	60	4	13.3	388	190.00	9.60	19	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	1	14.2	406	249.00	13.30	23	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	1	12.9	380	248.00	9.90	24	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	1	13.3	387	234.00	11.50	28	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	1	13.4	390	249.00	10.30	26	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	1	14.0	402	207.00	9.50	22	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	1	12.9	380	190.00	9.20	19	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	1	12.8	378	110.00	8.50	23	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	1	13.4	390	156.00	8.00	18	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	1	13.7	396	181.00	9.20	18	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	1	13.9	400	108.00	8.00	13	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	2	12.9	380	114.00	10.10	13	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	2	13.2	385	307.00	12.40	47	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	2	14.9	420	336.00	11.10	55	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	2	13.9	400	119.00	11.85	48	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	2	12.9	380	199.00	9.10	17	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	2	12.2	376	174.00	9.90	35	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	2	12.2	376	149.00	9.90	29	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	2	12.9	379	368.00	14.50	52	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	2	13.6	393	325.00	12.00	36	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	2	13.8	398	231.00	10.30	34	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	3	13.5	392	177.00	10.10	36	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	3	12.7	376	289.00	10.50	52	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	3	12.7	376	155.00	9.50	37	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	3	13.2	386	119.00	9.30	50	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	3	15.3	427	269.00	11.60	31	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	3	13.1	384	241.00	8.90	31	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	3	13.2	386	269.00	11.70	46	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	3	13.0	381	285.00	13.00	50	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	3	12.9	380	266.00	9.00	48	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	3	13.4	390	245.00	8.70	43	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	4	12.8	378	321.00	11.00	28	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	4	13.1	384	205.00	9.40	47	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	4	12.7	376	303.00	9.90	27	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	4	13.2	386	246.00	9.80	42	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	4	12.9	379	263.00	10.00	33	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	4	13.6	393	203.00	9.30	31	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	4	12.9	380	194.00	9.20	25	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	4	12.2	376	162.00	8.30	20	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	4	13.3	387	237.00	9.20	36	NA	NA	NA	NA	NA	NA	NA				
PPRETO	60	4	13.4	390	244.00	11.00	40	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	1	12.2	366	228.00	9.81	21	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	1	11.7	356	144.00	7.95	17	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	1	13.2	366	244.00	9.45	20	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	1	12.7	365	327.00	11.14	40	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	1	11.4	350	190.00	8.95	24	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	1	11.4	350	313.00	10.29	34	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	1	12.7	376	172.00	8.63	23	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	1	12.4	369	212.00	10.07	30	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	1	12.1	364	132.00	10.47	13	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	1	12.1	364	105.00	10.85	10	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	2	12.3	357	245.00	13.40	37	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	2	13.6	394	246.00	12.85	40	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	2	12.5	372	151.00	9.20	22	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	2	13.0	382	278.00	8.13	37	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	2	12.7	375	144.00	7.52	19	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	2	13.8	398	148.00	7.21	29	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	2	13.6	394	232.00	8.97	39	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	2	13.9	399	191.00	7.56	25	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	2	12.7	376	205.00	7.86	42	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	2	12.7	375	77.00	9.10	18	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	3	12.9	380	110.00	11.85	14	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	3	12.7	375	289.00	12.12	64	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	3	12.4	369	172.00	8.69	47	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	3	11.2	346	246.00	8.24	46	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	3	13.2	386	234.00	9.56	25	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	3	13.5	392	211.00	7.94	28	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	3	12.7	363	261.00	10.81	49	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	3	10.8	338	215.00	8.45	36	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	3	11.6	354	325.00	11.25	44	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	3	11.7	356	146.00	7.65	50	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	4	14.7	415	186.50	10.75	24	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	4	13.6	394	212.00	8.78	32	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	4	12.3	368	185.00	10.22	38	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	4	13.6	393	203.00	8.37	27	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	4	12.1	363	223.00	9.87	43	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	4	12.0	362	192.00	11.06	34	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	4	12.3	367	211.00	10.20	19	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	4	11.7	356	168.50	12.11	33	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	4	12.9	379	186.00	9.72	27	NA	NA	NA	NA	NA	NA	NA				
TANZ	60	4	14.1	403	169.50	8.29	30	NA	NA	NA	NA	NA	NA	NA				
CAPI	68	1	13.6	393	139.00	11.60	43	12	2	NA	NA	NA	NA	NA				
CAPI	68	1	12.3	367	101.00	6.80	36	16	0	NA	NA	NA	NA	NA				
CAPI	68	1	13.3	388	52.00	7.90	42	8	0	NA	NA	NA	NA	NA				
CAPI	68	1	12.6	374	206.00	8.90	55	36	2	NA	NA	NA	NA	NA				
CAPI	68	1	12.9	379	234.00	11.00	30	19	2	NA	NA	NA	NA	NA				
CAPI	68	1	13.8	397	232.00	12.00	19	25	2	NA	NA	NA	NA	NA				
CAPI	68	1	12.0	362	82.00	11.50	16	14	0	NA	NA	NA	NA	NA				
CAPI	68	1	14.0	404	176.00	10.20	26	17	3	NA	NA	NA	NA	NA				
CAPI	68	1	13.6	363	244.00	8.40	37	48	3	NA	NA	NA	NA	NA				
CAPI	68	1	13.2	365	229.00	7.70	20	26	2	NA	NA	NA	NA	NA				
CAPI	68	2	11.4	450	294.00	7.40	32	31	4	NA	NA	NA	NA	NA				
CAPI	68	2	13.7	493	312.00	9.20	42	37	4	NA	NA	NA	NA	NA				
CAPI	68	2	12.7	456	215.00	11.20	25	35	5	NA	NA	NA	NA	NA				
CAPI	68	2	12.9	380	278.00	12.10	59	54	2	NA	NA	NA	NA	NA				
CAPI	68	2	13.2	385	177.00	9.90	15	39	7	NA	NA	NA	NA	NA				
CAPI	68	2	12.2	366	222.00	9.80	36	30	1	NA	NA	NA	NA	NA				
CAPI	68	2	12.6	373	289.00	9.70	54	43	8	NA	NA	NA	NA	NA				
CAPI	68	2	12.7	376	401.00	6.80	43	33	3	NA	NA	NA	NA	NA				
CAPI	68	2	13.6	393	233.00	7.90	36	31	3	NA	NA	NA	NA	NA				
CAPI	68	2	12.9	379	344.00	8.90	37	41	5	NA	NA	NA	NA	NA				
CAPI	68	3	13.5	391	244.00	11.00	48	28	1	NA	NA	NA	NA	NA				
CAPI	68	3	13.7	396	266.00	12.00	46	26	1	NA	NA	NA	NA	NA				
CAPI	68	3	12.9	379	189.00	11.50	33	21	1	NA	NA	NA	NA	NA				
CAPI	68	3	12.3	368	193.00	10.20	22	18	1	NA	NA	NA	NA	NA				
CAPI	68	3	13.4	390	202.00	10.20	45	26	0	NA	NA	NA	NA	NA				
CAPI	68	3	13.0	381	248.00	9.90	67	57	6	NA	NA	NA	NA	NA				
CAPI	68	3	14.5	402	168.00	12.80	42	35	3	NA	NA	NA	NA	NA				
CAPI	68	3	13.5	392	249.00	6.70	55	42	3	NA	NA	NA	NA	NA				
CAPI	68	3	12.7	376	256.00	11.30	39	36	2	NA	NA	NA	NA	NA				
CAPI	68	3	12.6	373	168.00	7.40	20	19	0	NA	NA	NA	NA	NA				
CAPI	68	4	14.1	424	282.00	9.20	26	21	0	NA	NA	NA	NA	NA				
CAPI	68	4	14.4	410	169.00	11.20	34	28	1	NA	NA	NA	NA	NA				
CAPI	68	4	12.4	374	284.00	9.20	37	26	1	NA	NA	NA	NA	NA				
CAPI	68	4	12.5	372	223.00	11.20	39	19	0	NA	NA	NA	NA	NA				
CAPI	68	4	12.7	375	349.00	11.50	38	40	2	NA	NA	NA	NA	NA				
CAPI	68	4	12.4	379	191.00	11.80	52	21	0	NA	NA	NA	NA	NA				
CAPI	68	4	13.1	385	200.00	10.00	26	12	1	NA	NA	NA	NA	NA				
CAPI	68	4	12.5	372	274.00	9.50	37	25	1	NA	NA	NA	NA	NA				
CAPI	68	4	12.2	366	135.00	9.80	20	19	0	NA	NA	NA	NA	NA				
CAPI	68	4	11.8	357	202.00	9.20	20	21	1	NA	NA	NA	NA	NA				
CONTROL	68	1	12.6	373	123.00	10.00	11	13	0	NA	NA	NA	NA	NA				
CONTROL	68	1	11.5	351	104.00	11.00	14	12	1	NA	NA	NA	NA	NA				
CONTROL	68	1	11.8	358	50.00	7.00	5	7	0	NA	NA	NA	NA	NA				
CONTROL	68	1	11.8	358	145.00	9.50	19	19	2	NA	NA	NA	NA	NA				
CONTROL	68	1	12.3	388	147.00	9.10	14	17	1	NA	NA	NA	NA	NA				
CONTROL	68	1	12.6	373	142.00	9.40	18	18	2	NA	NA	NA	NA	NA				
CONTROL	68	1	12.1	364	147.00	8.20	21	23	2	NA	NA	NA	NA	NA				
CONTROL	68	1	12.4	370	148.00	8.00	22	18	2	NA	NA	NA	NA	NA				
CONTROL	68	1	12.7	363	185.00	8.00	24	18	2	NA	NA	NA	NA	NA				
CONTROL	68	1	12.3	388	94.00	7.90	8	13	0	NA	NA	NA	NA	NA				
CONTROL	68	2	12.9	380	135.00	9.00	30	23	1	NA	NA	NA	NA	NA				
CONTROL	68	2	11.5	351	39.00	8.00	20	9	0	NA	NA	NA	NA	NA				
CONTROL	68	2	11.8	358	85.00	7.50	14	10	0	NA	NA	NA	NA	NA				
CONTROL	68	2	12.6	373	134.00	8.50	18	16	0	NA	NA	NA	NA	NA				
CONTROL	68	2	12.1	364	127.00	7.60	15	16	1	NA	NA	NA	NA	NA				
CONTROL	68	2	12.4	370	220.00	8.50	24	34	1	NA	NA	NA	NA	NA				
CONTROL	68	2	12.7	363	47.00	7.90	9	11	0	NA	NA	NA	NA	NA				
CONTROL	68	2	12.3	388	54.00	8.00	9	10	0	NA	NA	NA	NA	NA				
CONTROL	68	2	13.1	384	76.00	9.00	18	13	0	NA	NA	NA	NA	NA				
CONTROL	68	2	12.6	373	67.00	6.80	9	9	0	NA	NA	NA	NA	NA				
CONTROL	68	3	11.8	358	179.00	8.50	22	13	1	NA	NA	NA	NA	NA				
CONTROL	68	3	12.6	373	81.00	8.90	13	12	0	NA	NA	NA	NA	NA				
CONTROL	68	3	12.1	364	179.00	8.50	18	16	2	NA	NA	NA	NA	NA				
CONTROL	68	3	12.4	370	189.00	10.00	20	16	0	NA	NA	NA	NA	NA				
CONTROL	68	3	12.7	363	175.00	8.80	19	15	2	NA	NA	NA	NA	NA				
CONTROL	68	3	12.3	388	195.00	8.70	27	19	1	NA	NA	NA	NA	NA				
CONTROL	68	3	12.6	373	134.00	9.20	13	13	0	NA	NA	NA	NA	NA				
CONTROL	68	3	12.6	373	121.00	8.50	15	17	0	NA	NA	NA	NA	NA				
CONTROL	68	3	12.3	388	138.00	8.70	12	12	0	NA	NA	NA	NA	NA				
CONTROL	68	3	12.7	363	238.00	12.00	25	21	0	NA	NA	NA	NA	NA				
CONTROL	68	4	12.1	364	90.00	9.00	14	12	0	NA	NA	NA	NA	NA				
CONTROL	68	4	12.4	370	264.00	9.40	50	44	2	NA	NA	NA	NA	NA				
CONTROL	68	4	12.7	363	214.00	8.60	37	34	3	NA	NA	NA	NA	NA				
CONTROL	68	4	12.3	388	168.00	8.50	20	17	1	NA	NA	NA	NA	NA				
CONTROL	68	4	12.6	373	193.00	8.80	21	14	0	NA	NA	NA	NA	NA				
CONTROL	68	4	7.6	274	181.00	8.30	21	14	1	NA	NA	NA	NA	NA				
CONTROL	68	4	12.6	373	219.00	12.00	20	15	1	NA	NA	NA	NA	NA				
CONTROL	68	4	12.6	373	189.00	9.60	31	27	1	NA	NA	NA	NA	NA				
CONTROL	68	4	11.8	358	218.00	8.90	30	19	0	NA	NA	NA	NA	NA				
CONTROL	68	4	12.1	364	179.00	9.10	18	17	1	NA	NA	NA	NA	NA				
PBRANCO	68	1	13.1	384	193.00	9.90	30	31	3	NA	NA	NA	NA	NA				
PBRANCO	68	1	12.6	383	231.00	9.10	27	24	2	NA	NA	NA	NA	NA				
PBRANCO	68	1	13.4	390	112.00	9.90	30	12	2	NA	NA	NA	NA	NA				
PBRANCO	68	1	12.9	379	138.00	7.80	16	30	5	NA	NA	NA	NA	NA				
PBRANCO	68	1	13.6	393	281.00	10.50	33	41	6	NA	NA	NA	NA	NA				
PBRANCO	68	1	14.1	404	292.00	11.40	45	40	3	NA	NA	NA	NA	NA				
PBRANCO	68	1	14.1	404	271.00	10.40	35	33	3	NA	NA	NA	NA	NA				
PBRANCO	68	1	12.6	373	291.00	10.00	33	35	3	NA	NA	NA	NA	NA				
PBRANCO	68	1	12.8	378	179.00	9.50	17	18	3	NA	NA	NA	NA	NA				
PBRANCO	68	1	13.3	387	168.00	8.60	26	24	1	NA	NA	NA	NA	NA				
PBRANCO	68	2	14.1	403	275.00	11.00	52	33	2	NA	NA	NA	NA	NA				
PBRANCO	68	2	14.4	409	248.00	10.90	59	42	7	NA	NA	NA	NA	NA				
PBRANCO	68	2	13.2	385	109.00	11.70	33	18	4	NA	NA	NA	NA	NA				
PBRANCO	68	2	14.4	410	283.00	11.70	38	34	4	NA	NA	NA	NA	NA				
PBRANCO	68	2	14.4	409	193.00	10.20	35	28	1	NA	NA	NA	NA	NA				
PBRANCO	68	2	14.3	408	278.00	11.40	56	66	4	NA	NA	NA	NA	NA				
PBRANCO	68	2	14.4	409	269.00	9.00	46	34	5	NA	NA	NA	NA	NA				
PBRANCO	68	2	14.2	405	279.00	8.90	50	39	5	NA	NA	NA	NA	NA				
PBRANCO	68	2	13.5	391	257.00	8.80	29	30	3	NA	NA	NA	NA	NA				
PBRANCO	68	2	11.6	354	299.00	8.90	38	31	4	NA	NA	NA	NA	NA				
PBRANCO	68	3	13.3	378	278.00	9.90	54	38	2	NA	NA	NA	NA	NA				
PBRANCO	68	3	13.3	378	298.00	10.50	63	40	2	NA	NA	NA	NA	NA				
PBRANCO	68	3	11.7	355	257.00	10.20	66	34	5	NA	NA	NA	NA	NA				
PBRANCO	68	3	12.4	370	198.00	13.60	69	51	3	NA	NA	NA	NA	NA				
PBRANCO	68	3	12.3	357	121.00	9.60	11	11	0	NA	NA	NA	NA	NA				
PBRANCO	68	3	13.8	397	176.00	9.50	22	16	2	NA	NA	NA	NA	NA				
PBRANCO	68	3	13.0	382	82.00	8.90	11	11	0	NA	NA	NA	NA	NA				
PBRANCO	68	3	12.9	379	245.00	9.90	31	29	0	NA	NA	NA	NA	NA				
PBRANCO	68	3	13.9	399	219.00	8.70	25	21	1	NA	NA	NA	NA	NA				
PBRANCO	68	3	12.1	354	79.00	8.90	36	17	0	NA	NA	NA	NA	NA				
PBRANCO	68	4	13.9	400	236.00	8.90	23	18	2	NA	NA	NA	NA	NA				
PBRANCO	68	4	13.8	398	181.00	11.50	35	32	1	NA	NA	NA	NA	NA				
PBRANCO	68	4	13.7	396	201.00	10.60	36	42	1	NA	NA	NA	NA	NA				
PBRANCO	68	4	13.1	384	183.00	10.60	27	22	1	NA	NA	NA	NA	NA				
PBRANCO	68	4	13.3	388	272.00	12.60	27	28	2	NA	NA	NA	NA	NA				
PBRANCO	68	4	13.3	388	259.00	10.40	36	20	3	NA	NA	NA	NA	NA				
PBRANCO	68	4	12.0	362	226.00	10.00	24	14	2	NA	NA	NA	NA	NA				
PBRANCO	68	4	11.8	357	250.00	10.60	30	27	2	NA	NA	NA	NA	NA				
PBRANCO	68	4	12.4	369	132.00	9.40	14	14	0	NA	NA	NA	NA	NA				
PBRANCO	68	4	13.0	382	201.00	9.90	22	16	1	NA	NA	NA	NA	NA				
PPRETO	68	1	13.2	386	264.00	13.30	25	21	0	NA	NA	NA	NA	NA				
PPRETO	68	1	12.7	376	272.00	9.90	38	25	3	NA	NA	NA	NA	NA				
PPRETO	68	1	13.8	398	251.00	11.50	42	28	1	NA	NA	NA	NA	NA				
PPRETO	68	1	13.9	400	261.00	10.30	26	26	3	NA	NA	NA	NA	NA				
PPRETO	68	1	12.7	375	212.00	9.50	22	18	2	NA	NA	NA	NA	NA				
PPRETO	68	1	14.5	411	202.00	9.90	25	18	1	NA	NA	NA	NA	NA				
PPRETO	68	1	13.5	392	115.00	8.50	23	15	1	NA	NA	NA	NA	NA				
PPRETO	68	1	12.4	369	169.00	9.50	22	19	1	NA	NA	NA	NA	NA				
PPRETO	68	1	13.2	366	189.00	9.20	24	14	1	NA	NA	NA	NA	NA				
PPRETO	68	1	13.6	393	116.00	8.00	19	10	1	NA	NA	NA	NA	NA				
PPRETO	68	2	14.2	405	135.00	10.10	19	16	1	NA	NA	NA	NA	NA				
PPRETO	68	2	13.0	381	331.00	12.40	59	36	8	NA	NA	NA	NA	NA				
PPRETO	68	2	12.8	373	362.00	11.10	58	38	8	NA	NA	NA	NA	NA				
PPRETO	68	2	13.2	385	129.00	11.85	40	40	5	NA	NA	NA	NA	NA				
PPRETO	68	2	12.6	373	215.00	9.80	16	20	1	NA	NA	NA	NA	NA				
PPRETO	68	2	12.1	373	189.00	9.90	44	31	6	NA	NA	NA	NA	NA				
PPRETO	68	2	14.1	404	165.00	9.90	34	30	2	NA	NA	NA	NA	NA				
PPRETO	68	2	13.2	386	399.00	14.50	52	50	5	NA	NA	NA	NA	NA				
PPRETO	68	2	12.4	370	397.00	12.00	50	39	6	NA	NA	NA	NA	NA				
PPRETO	68	2	12.7	375	254.00	10.30	40	36	3	NA	NA	NA	NA	NA				
PPRETO	68	3	13.3	378	177.00	10.50	43	42	1	NA	NA	NA	NA	NA				
PPRETO	68	3	13.5	392	333.00	10.50	67	52	7	NA	NA	NA	NA	NA				
PPRETO	68	3	14.1	403	176.00	9.90	46	31	3	NA	NA	NA	NA	NA				
PPRETO	68	3	14.7	416	128.00	9.30	40	38	4	NA	NA	NA	NA	NA				
PPRETO	68	3	14.3	408	292.00	11.60	42	31	3	NA	NA	NA	NA	NA				
PPRETO	68	3	12.9	380	267.00	9.80	38	35	2	NA	NA	NA	NA	NA				
PPRETO	68	3	13.3	388	301.00	11.70	57	54	5	NA	NA	NA	NA	NA				
PPRETO	68	3	12.1	364	297.00	13.00	59	56	2	NA	NA	NA	NA	NA				
PPRETO	68	3	15.0	421	278.00	9.50	58	42	6	NA	NA	NA	NA	NA				
PPRETO	68	3	12.4	369	255.00	8.70	47	40	6	NA	NA	NA	NA	NA				
PPRETO	68	4	12.9	379	367.00	11.00	32	29	3	NA	NA	NA	NA	NA				
PPRETO	68	4	12.4	469	247.00	10.10	53	43	5	NA	NA	NA	NA	NA				
PPRETO	68	4	13.2	386	346.00	9.90	31	23	3	NA	NA	NA	NA	NA				
PPRETO	68	4	12.7	366	260.00	10.50	57	44	2	NA	NA	NA	NA	NA				
PPRETO	68	4	13.0	381	249.00	10.00	35	25	2	NA	NA	NA	NA	NA				
PPRETO	68	4	14.1	404	232.00	9.30	42	34	4	NA	NA	NA	NA	NA				
PPRETO	68	4	13.5	391	221.00	9.50	30	21	1	NA	NA	NA	NA	NA				
PPRETO	68	4	13.6	393	191.00	8.30	25	20	1	NA	NA	NA	NA	NA				
PPRETO	68	4	13.6	394	256.00	9.90	54	48	1	NA	NA	NA	NA	NA				
PPRETO	68	4	12.4	369	257.00	11.00	53	40	4	NA	NA	NA	NA	NA				
TANZ	68	1	12.4	369	241.00	10.07	63	23	2	NA	NA	NA	NA	NA				
TANZ	68	1	12.1	363	162.00	10.47	62	16	0	NA	NA	NA	NA	NA				
TANZ	68	1	13.0	381	246.00	9.19	35	23	3	NA	NA	NA	NA	NA				
TANZ	68	1	13.1	384	361.00	11.06	38	33	6	NA	NA	NA	NA	NA				
TANZ	68	1	12.5	362	196.00	10.20	49	36	2	NA	NA	NA	NA	NA				
TANZ	68	1	13.5	391	321.00	12.11	33	32	1	NA	NA	NA	NA	NA				
TANZ	68	1	13.6	393	201.00	9.72	27	22	0	NA	NA	NA	NA	NA				
TANZ	68	1	11.4	349	243.00	10.81	30	38	2	NA	NA	NA	NA	NA				
TANZ	68	1	12.6	394	164.00	8.45	17	18	1	NA	NA	NA	NA	NA				
TANZ	68	1	13.1	384	118.00	11.25	26	11	0	NA	NA	NA	NA	NA				
TANZ	68	2	12.8	368	252.00	7.65	38	30	3	NA	NA	NA	NA	NA				
TANZ	68	2	12.7	366	294.00	11.85	49	46	3	NA	NA	NA	NA	NA				
TANZ	68	2	13.3	373	188.00	12.12	30	27	0	NA	NA	NA	NA	NA				
TANZ	68	2	12.0	362	301.00	8.69	42	33	4	NA	NA	NA	NA	NA				
TANZ	68	2	13.4	390	183.00	11.14	17	22	0	NA	NA	NA	NA	NA				
TANZ	68	2	12.6	354	191.00	8.95	26	22	1	NA	NA	NA	NA	NA				
TANZ	68	2	12.4	390	241.00	12.22	51	28	5	NA	NA	NA	NA	NA				
TANZ	68	2	12.6	373	212.00	8.69	22	21	0	NA	NA	NA	NA	NA				
TANZ	68	2	13.2	385	242.00	8.24	41	36	1	NA	NA	NA	NA	NA				
TANZ	68	2	13.3	387	94.00	9.56	24	18	1	NA	NA	NA	NA	NA				
TANZ	68	3	14.5	412	135.00	7.94	18	15	0	NA	NA	NA	NA	NA				
TANZ	68	3	12.1	364	296.00	9.19	81	57	10	NA	NA	NA	NA	NA				
TANZ	68	3	12.3	367	209.00	8.57	63	48	6	NA	NA	NA	NA	NA				
TANZ	68	3	12.6	373	289.00	9.81	62	48	3	NA	NA	NA	NA	NA				
