"STAND","COMPANY","SPACING","AGE","DATE","STATUS","STATS","B2","B3","B4","B8","NDVI","SAVI","SIPI","SR","RGI","TVI","MSR","PRI","GNDVI","PSRI","GCI"
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-15","healthy","SD",361.814985656184,361.365461397416,359.720448360606,463.557010196756,0.0698825550109074,0.104807430115128,0.0282362587866151,4.75873423547631,0.136447445913845,23735.9063319342,0.673987209641501,0.0601832603734547,0.0714465880489116,0.0208961780408725,3.44498002626504
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-20","healthy","MAX",970,1284,1509,4088,0.937742769858019,1.40640919310097,1.42976011994003,31.1325658468515,1.38189280611204,242760,5.57947645149137,-0.058397190293742,0.908893304878327,0.111931889261918,20.158332350513
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-20","healthy","MEAN",169.015462941082,280.883005359624,210.711476779688,2678.15578073749,0.861528048438867,1.29208010372902,1.0224569550677,16.2457458416247,0.710346613312419,169728.519371213,3.94195388398234,-0.308256814854006,0.810682527308982,-0.0305061762191504,10.2819836726221
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-20","healthy","MIN",54.5,87.5,56.5,1230,0.285882011536258,0.42877417230802,0.983059557523565,1.80175968577506,0.403704203798722,40340,1.34213678879943,-0.429318980339389,0.341397180146365,-0.0869227197272077,1.03923279426849
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-20","healthy","SD",71.2778634272177,121.18139341868,119.394965536661,376.74524424099,0.076733772964458,0.115083225802695,0.0339726245177418,5.5553338652547,0.169560209873788,28377.864687892,0.753266884757068,0.0692758805445036,0.0747409172201446,0.025171786282484,4.02579036374076
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-30","healthy","MAX",785,1172,1194,3992,0.926144756277696,1.38901196278245,1.58673469387755,26.08,1.4888178913738,246740,5.10685813392148,-0.0144927536231884,0.899970751681778,0.146833013435701,17.9941520467836
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-30","healthy","MEAN",119.88818443913,252.138119499768,181.050946488832,2725.30668506773,0.845680579019329,1.26830795159957,1.02103885020331,13.8375501688023,0.719871576066724,161921.752950629,3.65960412879949,-0.268138513851669,0.793069113577349,-0.0317566439715498,8.67136695531491
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-30","healthy","MIN",0,47,33,956,0.308741788782213,0.463054187192118,0.966253101736973,1.89327485380117,0,38320,1.37596324580316,-0.815455594002307,0.394650398873768,-0.22400513478819,-1
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-04-30","healthy","SD",69.4812788371347,117.23993866016,106.938517110387,438.905990788154,0.0687977387811773,0.103180610573988,0.0262766483687866,4.99108064550032,0.137670628547593,24214.6211880188,0.695023455766886,0.0619623780655947,0.0737715900872753,0.0214642582297656,3.79078109540068
"VILAPALMA_026A","CMPC","3.5x2.14",5,"2022-05-07","healthy","MAX",863,1290,1368,4524,0.958446251129178,1.4374529580009,1.5531914893617,47.1304347826087,2,260480,6.8651609436785,1,1,0.135135135135135,65.3846153846154
