"","long","lat"
"9943",-73.2838974,-43.98305893
"9944",-73.25695801,-43.90888977
"9945",-73.14001465,-43.89611816
"9946",-73.1652832,-44.02916718
"9947",-75.06501007,-50.79875565
"9948",-75.11188507,-50.7179184
"9949",-74.98973083,-50.65402985
"9950",-74.98612213,-50.80847549
"9951",-75.06501007,-50.79875565
"9952",-73.8416748,-53.59139252
"9953",-73.85305786,-53.4525032
"9954",-73.68903351,-53.51916885
"9955",-73.6993103,-53.54111481
"9956",-73.8416748,-53.59139252
"9957",-51.07222748,-0.55416667
"9958",-51.06139374,-0.47277778
"9959",-50.90222549,-0.37868059
"9960",-50.95972824,-0.50736117
"9961",-51.07222748,-0.55416667
"9962",-74.74861145,-52.31777954
"9963",-74.82055664,-52.22944641
"9964",-74.62250519,-52.20597458
"9965",-74.68903351,-52.29986572
"9966",-74.74861145,-52.31777954
"9967",-74.72445679,-52.06528473
"9968",-74.54417419,-51.92604446
"9969",-74.48959351,-51.95500565
"9970",-74.50180817,-52.0045166
"9971",-74.72445679,-52.06528473
"9972",-73.65640259,-44.13750458
"9973",-73.7554245,-43.99694824
"9974",-73.72862244,-43.93889618
"9975",-73.63444519,-44.01000214
"9976",-73.65640259,-44.13750458
"9977",-70.35389709,-54.15611267
"9978",-70.45251465,-54.11722565
"9979",-70.49917603,-54.07305908
"9980",-70.31306458,-54.03972626
"9981",-70.35389709,-54.15611267
"9982",-74.04528809,-44.55805969
"9983",-74.12945557,-44.53250122
"9984",-74.12945557,-44.44833374
"9985",-73.95778656,-44.48500443
"9986",-74.04528809,-44.55805969
"9987",-74.33641052,-45.29827118
"9988",-74.42015076,-45.24028397
"9989",-74.3923645,-45.15458679
"9990",-74.27223206,-45.21208954
"9991",-74.33641052,-45.29827118
"9992",-90.44056702,-1.35611129
"9993",-90.52305603,-1.30666685
"9994",-90.47903442,-1.21847236
"9995",-90.36917114,-1.26381958
"9996",-90.44056702,-1.35611129
"9997",-73.27250671,-54.13555908
"9998",-73.4575119,-54.0822258
"9999",-73.46820068,-54.07181168
"10000",-73.18333435,-54.05639648
"10001",-73.27250671,-54.13555908
"10002",-67.0163269,-54.99712372
"10003",-66.85917664,-55.0280571
"10004",-66.80667114,-55.11403275
"10005",-67.07500458,-55.01111221
"10006",-67.0163269,-54.99712372
"10007",-74.43461609,-48.5255661
"10008",-74.49403381,-48.39833832
"10009",-74.30139923,-48.47861481
"10010",-74.33612061,-48.50527954
"10011",-74.43461609,-48.5255661
"10012",-52.41833496,-1.52750015
"10013",-52.4311142,-1.46638894
"10014",-52.16861725,-1.40833354
"10015",-52.25917053,-1.46861124
"10016",-52.41833496,-1.52750015
"10017",-61.12917328,8.50166512
"10018",-61.26368332,8.51020622
"10019",-60.99806213,8.5969429
"10020",-61.04055786,8.51416492
"10021",-61.12917328,8.50166512
"10022",-74.77278137,-52.18861389
"10023",-74.78888702,-52.12451553
"10024",-74.61222839,-52.06042099
"10025",-74.68305969,-52.16917419
"10026",-74.77278137,-52.18861389
"10027",-73.96728516,-44.43482971
"10028",-74.07139587,-44.39500427
"10029",-74.10652924,-44.32680893
"10030",-73.93119049,-44.35729599
"10031",-73.96728516,-44.43482971
"10032",-66.58195496,-55.28556061
"10033",-66.62778473,-55.20208359
"10034",-66.42063141,-55.20208359
"10035",-66.51167297,-55.26833725
"10036",-66.58195496,-55.28556061
"10037",-73.68861389,-46.03000641
"10038",-73.81993866,-45.99757004
"10039",-73.77806091,-45.90500641
"10040",-73.70861816,-45.92528534
"10041",-73.68861389,-46.03000641
"10042",-74.40167236,-44.55083466
"10043",-74.54257965,-44.46257401
"10044",-74.21889496,-44.4655571
"10045",-74.4125061,-44.51277924
"10046",-74.40167236,-44.55083466
"10047",-73.79667664,-51.81916809
"10048",-73.85694885,-51.80111694
"10049",-73.93597412,-51.6620903
"10050",-73.79528046,-51.72653198
"10051",-73.79667664,-51.81916809
"10052",-74.38500977,-44.8602829
"10053",-74.46500397,-44.83021164
"10054",-74.52812958,-44.74611282
"10055",-74.42723083,-44.72139359
"10056",-74.38500977,-44.8602829
"10057",-50.90167236,-0.04750001
"10058",-50.8341713,0.05916666
"10059",-50.69791794,0.01972222
"10060",-50.70736313,0.00638889
"10061",-50.90167236,-0.04750001
"10062",-75.00584412,-48.7444458
"10063",-74.99139404,-48.64889526
"10064",-74.82702637,-48.6635437
"10065",-74.93583679,-48.73139191
"10066",-75.00584412,-48.7444458
"10067",-74.38778687,-45.39778137
"10068",-74.49305725,-45.35222626
"10069",-74.52285004,-45.29979324
"10070",-74.37722778,-45.2950058
"10071",-74.38778687,-45.39778137
"10072",-75.08555603,-44.92722321
"10073",-75.15028381,-44.82889557
"10074",-75.09236908,-44.77653503
"10075",-75.02306366,-44.84791946
"10076",-75.08555603,-44.92722321
"10077",-67.72862244,-55.62445068
"10078",-67.68806458,-55.50167084
"10079",-67.58792877,-55.54805756
"10080",-67.59056091,-55.58222961
"10081",-67.72862244,-55.62445068
"10082",-44.9936142,-1.40250015
"10083",-44.97556305,-1.26166677
"10084",-44.87812805,-1.28694463
"10085",-44.88417053,-1.33222222
"10086",-44.9936142,-1.40250015
"10087",-74.46528625,-47.16056061
"10088",-74.48153687,-47.08181
"10089",-74.3123703,-47.06555939
"10090",-74.33277893,-47.10861206
"10091",-74.46528625,-47.16056061
"10092",-73.69218445,-44.83708191
"10093",-73.74667358,-44.75632095
"10094",-73.60667419,-44.74333572
"10095",-73.61875153,-44.82833862
"10096",-73.69218445,-44.83708191
"10097",-74.06584167,-48.49139404
"10098",-74.18014526,-48.44319916
"10099",-74.24278259,-48.37194824
"10100",-74.06278992,-48.42166901
"10101",-74.06584167,-48.49139404
"10102",-73.78717041,-51.3723526
"10103",-73.8694458,-51.35806274
"10104",-73.91529083,-51.30305862
"10105",-73.79444885,-51.25958633
"10106",-73.78717041,-51.3723526
"10107",-74.4666748,-44.69944763
"10108",-74.62889099,-44.69833374
"10109",-74.6736145,-44.66861725
"10110",-74.55278015,-44.62361145
"10111",-74.4666748,-44.69944763
"10112",-49.13861847,-1.86694455
"10113",-49.09875488,-1.74847233
"10114",-49.05486298,-1.72284734
"10115",-49.02416992,-1.82916689
"10116",-49.13861847,-1.86694455
"10117",-60.91027832,8.89416504
"10118",-61.01972961,8.8469429
"10119",-61.04639435,8.84388733
"10120",-60.88034821,9.02652645
"10121",-60.91027832,8.89416504
"10122",-61.04805756,8.63972092
"10123",-61.17722702,8.67666531
"10124",-60.93778229,8.72124863
"10125",-60.99681091,8.65263844
"10126",-61.04805756,8.63972092
"10127",-50.84694672,-0.36305559
"10128",-50.90278244,-0.34638894
"10129",-50.75146103,-0.22791667
"10130",-50.76333618,-0.3302778
"10131",-50.84694672,-0.36305559
"10132",-46.52416992,-1.02222228
"10133",-46.53667068,-0.9393056
"10134",-46.47125244,-0.88083339
"10135",-46.44028091,-1.00333345
"10136",-46.52416992,-1.02222228
"10137",-78.12556458,2.49944401
"10138",-78.21486664,2.5763886
"10139",-78.19126129,2.63916636
"10140",-78.1055603,2.59597182
"10141",-78.12556458,2.49944401
"10142",-44.76917267,-1.67222238
"10143",-44.78334045,-1.61916685
"10144",-44.68444824,-1.56625009
"10145",-44.66166687,-1.66048622
"10146",-44.76917267,-1.67222238
"10147",-50.93527985,-0.84638894
"10148",-50.91875458,-0.72652787
"10149",-50.84278107,-0.72777784
"10150",-50.85055923,-0.81458342
"10151",-50.93527985,-0.84638894
"10152",-70.46569824,-54.83996582
"10153",-70.39701843,-54.86889267
"10154",-70.74486542,-54.87208939
"10155",-70.58944702,-54.83444977
"10156",-70.46569824,-54.83996582
"10157",-74.04194641,-44.85889435
"10158",-74.1708374,-44.82722473
"10159",-74.18458557,-44.81583405
"10160",-73.96556854,-44.77861404
"10161",-74.04194641,-44.85889435
"10162",-74.78556824,-43.64889526
"10163",-74.85736847,-43.55764008
"10164",-74.63452148,-43.60181046
"10165",-74.73750305,-43.62250519
"10166",-74.78556824,-43.64889526
"10167",-74.05612183,-53.25222778
"10168",-74.13347626,-53.32028198
"10169",-74.24222565,-53.31361389
"10170",-74.1055603,-53.22819901
"10171",-74.05612183,-53.25222778
"10172",-50.02444458,0.92972219
"10173",-50.07444763,0.98111105
"10174",-49.94778442,1.05444431
"10175",-49.94236755,0.99888873
"10176",-50.02444458,0.92972219
"10177",-73.85583496,-44.33834076
"10178",-73.95500946,-44.32486725
"10179",-73.97236633,-44.28042221
"10180",-73.80097961,-44.27333832
"10181",-73.85583496,-44.33834076
"10182",-73.8666687,-44.19917297
"10183",-73.97764587,-44.18097687
"10184",-74.01153564,-44.1447258
"10185",-73.91555786,-44.10139465
"10186",-73.8666687,-44.19917297
"10187",-65.28111267,10.88027763
"10188",-65.39334106,10.90694427
"10189",-65.41612244,10.9272213
"10190",-65.2121582,10.95416546
"10191",-65.28111267,10.88027763
"10192",-60.92333984,8.61833191
"10193",-60.98861694,8.63555527
"10194",-60.80944824,8.71694374
"10195",-60.82333755,8.65235996
"10196",-60.92333984,8.61833191
"10197",-73.85972595,-51.90250397
"10198",-73.95153809,-51.88611603
"10199",-73.92959595,-51.80167007
"10200",-73.81972504,-51.87055969
"10201",-73.85972595,-51.90250397
"10202",-67.61195374,-55.90222931
"10203",-67.65501404,-55.84944916
"10204",-67.85542297,-55.8418045
"10205",-67.49423981,-55.83034897
"10206",-67.61195374,-55.90222931
"10207",-74.7858429,-44.68778229
"10208",-74.82501221,-44.62861633
"10209",-74.80722809,-44.55042267
"10210",-74.72612,-44.59777832
"10211",-74.7858429,-44.68778229
"10212",-74.32556152,-44.58167267
"10213",-74.29237366,-44.50291824
"10214",-74.13917542,-44.55056
"10215",-74.18972778,-44.56056213
"10216",-74.32556152,-44.58167267
"10217",-60.85832214,9.06495857
"10218",-60.94333649,9.02222061
"10219",-61.06139374,8.89694405
"10220",-61.09666824,8.89090061
"10221",-61.07062531,8.97131824
"10222",-60.85832214,9.06495857
"10223",-70.16307068,-55.00944519
"10224",-70.20362091,-54.98403168
"10225",-69.97945404,-54.93514252
"10226",-70.01333618,-54.98028183
"10227",-70.16307068,-55.00944519
"10228",-50.48500061,2.11749983
"10229",-50.51722717,2.20305538
"10230",-50.40555573,2.19361067
"10231",-50.40472412,2.14638853
"10232",-50.48500061,2.11749983
"10233",-74.9972229,-47.78666687
"10234",-75.05307007,-47.75556183
"10235",-75.07667542,-47.69722748
"10236",-74.90459442,-47.75889206
"10237",-74.9972229,-47.78666687
"10238",-45.6763916,-1.36194468
"10239",-45.68972397,-1.35847235
"10240",-45.62875366,-1.12791669
"10241",-45.63417053,-1.34638906
"10242",-45.6763916,-1.36194468
"10243",-73.92056274,-45.43417358
"10244",-74.02389526,-45.40333939
"10245",-73.8243103,-45.37556076
"10246",-73.82334137,-45.40833664
"10247",-73.92056274,-45.43417358
"10248",-67.24694824,-55.89500427
"10249",-67.34973145,-55.86361694
"10250",-67.41139221,-55.83431244
"10251",-67.24694824,-55.82805634
"10252",-67.24694824,-55.89500427
"10253",-73.41166687,-52.95389557
"10254",-73.53279114,-52.88444519
"10255",-73.75222778,-52.89333344
"10256",-73.42861938,-52.87083817
"10257",-73.41166687,-52.95389557
"10258",-46.31784821,-23.93136597
"10259",-46.28422546,-23.98770332
"10260",-46.41053009,-23.95680809
"10261",-46.38690567,-23.92409706
"10262",-46.31784821,-23.93136597
"10263",-81.71305847,12.49027634
"10264",-81.72014618,12.54527664
"10265",-81.69236755,12.59027672
"10266",-81.690979,12.53222084
"10267",-81.71305847,12.49027634
