"status","NDVI","SIPI","RGI","PRI"
"healthy",0.711236657540905,0.276865011209165,0.512151060930504,0.515266807936814
"healthy",0.705312285845901,0.318974670062526,0.491921354876387,0.423013857296362
"healthy",0.696102302921413,0.360088093741656,0.502397662817428,0.355302985340376
"healthy",0.707750626648831,0.325438660491672,0.530712145743221,0.428275712339228
"healthy",0.708809280366351,0.296684453411052,0.54459754906789,0.499913272739888
"healthy",0.705459929138348,0.273374261108984,0.502977837847948,0.52318615824363
"healthy",0.671519171642512,0.331746340866887,0.469675506506342,0.438333670738017
"healthy",0.651057371346592,0.35575206883095,0.477630569455736,0.431985135251923
"healthy",0.662704443241422,0.310179339251554,0.487157621356111,0.499521072796935
"healthy",0.649001629038807,0.33388341272616,0.579876962622006,0.540803390321646
"healthy",0.685269057417394,0.286857435979527,0.476829711271973,0.504213432889228
"healthy",0.675339663433018,0.334421464216027,0.548080552057303,0.479779119656762
"healthy",0.704381858225825,0.275443033735825,0.480241386022971,0.503884550885651
"healthy",0.672219668880333,0.325113944133053,0.549998037949896,0.503975877162891
"healthy",0.67616938330609,0.327016526612813,0.538108303954535,0.486473281216535
"healthy",0.657739240904465,0.336090472873559,0.537646269980317,0.497061789690082
"healthy",0.694584197835684,0.257747457636412,0.495114754600355,0.557676518883415
"healthy",0.720537551570394,0.273689004236537,0.449993261556431,0.463004926108374
"healthy",0.715852134706041,0.276158578485735,0.443062893616321,0.459346942393658
"healthy",0.714425510806983,0.271539435131886,0.48809960036185,0.504102963322188
"healthy",0.703051189452558,0.316069049009094,0.5074657000419,0.443613652357495
"healthy",0.710535067121156,0.297389917377147,0.432719944119365,0.417754616709942
"healthy",0.679780152753831,0.326609845726812,0.508394138535171,0.4618721687254
"healthy",0.671283602279431,0.34117944132403,0.55928395302057,0.480255641683967
"healthy",0.672835009598354,0.364080856242288,0.506245100463516,0.398095110805616
"healthy",0.656985169050481,0.361816151314788,0.529304939397355,0.44563345927591
"healthy",0.672939680833899,0.324355841561044,0.529517483576273,0.490776836658752
"healthy",0.701806538456149,0.243075397226968,0.449888835384158,0.539286823769582
"healthy",0.686008430364546,0.246562310002234,0.48050598078664,0.572283208765076
"healthy",0.675395347753428,0.302441084213194,0.474471762854415,0.487697971290852
"healthy",0.638412347752808,0.279971763239183,0.489055637611236,0.569561417447958
"healthy",0.658447048387499,0.246682350599256,0.424229318639715,0.545409462095414
"healthy",0.639273531341328,0.319433027090297,0.470251938977285,0.498869380154296
"healthy",0.487368912477813,0.441813622845036,0.570031146583609,0.567242963268021
"healthy",0.56642169902414,0.337424092893081,0.413706072120995,0.493872710168823
"healthy",0.577276644929623,0.316232214243426,0.479069943719088,0.562881041798761
"healthy",0.599967073751603,0.370343888544854,0.489675207019961,0.483958837772397
"healthy",0.645785719295673,0.254835278877447,0.418622652701797,0.53828808874083
"healthy",0.65459333613154,0.228181319331204,0.438927667621458,0.584284229959274
"healthy",0.619703688654202,0.326296358889936,0.490144683557839,0.524009967672414
"healthy",0.672700813057361,0.28760067280774,0.43233751376663,0.482214232485217
"healthy",0.679189259048864,0.293117005913252,0.430513033783425,0.464990994119051
"healthy",0.677217199379712,0.292631216954221,0.46728512918226,0.496606073220935
"healthy",0.692825829289137,0.305735471738562,0.479205927791285,0.461803566655211
"healthy",0.693727119074702,0.272841902282459,0.471880987264736,0.514905099971023
"healthy",0.698739009490117,0.286253103491605,0.484913373564337,0.494449203969444
"healthy",0.699120203734228,0.23940959766376,0.506733882426122,0.593086780991889
"healthy",0.691348229001759,0.306239545122873,0.498929336188437,0.476902173913044
"healthy",0.703562100982519,0.316263629758625,0.521707620827871,0.45153450455556
"healthy",0.743823564664294,0.261727991396886,0.443479731066003,0.448792308914667
"healthy",0.711606432974696,0.316664980184874,0.473233404710921,0.404018741860597
"healthy",0.715689463018625,0.271971854000053,0.500204360676818,0.510347579602058
"healthy",0.720597664868635,0.27616461305804,0.487759526894135,0.485778392604089
"healthy",0.696969228367634,0.327661747459082,0.527573694260411,0.442554889947191
"healthy",0.689896549129746,0.339719774100259,0.52440757649019,0.427802136848083
"healthy",0.678195114212595,0.317792327904658,0.517494339313341,0.487156931738213
"healthy",0.697708186203059,0.300733219227659,0.455971320873014,0.447433238268084
"attack",0.643748079058173,0.335158688335981,0.622129816318083,0.572429187192118
"healthy",0.689836831397679,0.288741347948327,0.458651140566655,0.481687727564789
"healthy",0.659404149748971,0.350981288586332,0.490910976947891,0.436710904555067
"healthy",0.67623018395407,0.286134914138665,0.546587082707061,0.566637257064431
"healthy",0.673011994184674,0.312584759784792,0.531633248978003,0.513709268622379
"healthy",0.697009197106182,0.305693015151806,0.521961880828924,0.485111538307501
"healthy",0.672361582330551,0.332901313478153,0.527042372331452,0.473915700581503
"healthy",0.678791317487508,0.307228498321703,0.510188987823599,0.500689534729666
"healthy",0.715748656430989,0.295359745945046,0.490808976890347,0.454977660671325
"healthy",0.709064582539641,0.27998013293441,0.440504100684717,0.459203221518492
"healthy",0.682129843448493,0.317369948732718,0.54074820506361,0.497639573070608
"healthy",0.674147867137944,0.349719499233939,0.550229230884781,0.452255189498562
"healthy",0.696645023103181,0.303004535609161,0.480876166938917,0.462596020120358
"healthy",0.685694865809957,0.308800609072072,0.525734018332473,0.498768472906404
"healthy",0.684686177006958,0.296280728652194,0.462157446707868,0.477567430250282
"healthy",0.676838638257339,0.300066922149706,0.446729699686533,0.468983865049094
"healthy",0.656451507745087,0.385552515670305,0.543225518406581,0.408292707828173
"healthy",0.676286604204071,0.315597807768063,0.521801275196599,0.496927160552872
"healthy",0.694765100395919,0.272894163459691,0.477281393916283,0.517779253912082
"healthy",0.671263312256554,0.301678930763569,0.481687115066716,0.499330321672607
"healthy",0.662674198080203,0.313431679018517,0.427822437334984,0.449444233926992
"healthy",0.664823887249084,0.287511177250828,0.464586741201526,0.515984195402299
"healthy",0.48358537726133,0.411224283619184,0.511877620678083,0.558889386475593
"healthy",0.527762535805574,0.354546151328109,0.505024264097732,0.576947637292465
"healthy",0.58042630820631,0.307504212596526,0.465396893588579,0.559335914842863
"healthy",0.622790605729686,0.256685187246795,0.406371946204269,0.538892156622471
"healthy",0.631147829869324,0.2731831867407,0.403848827831697,0.512315270935961
"healthy",0.661774040480266,0.283015931654556,0.396613994816149,0.469583091857433
"healthy",0.691595375748197,0.307869782651544,0.436233577680532,0.428337666484218
"healthy",0.682091614351711,0.303997968520952,0.461522999456583,0.466935098813309
"healthy",0.676793811291483,0.306181275613745,0.480166753634131,0.483702697523419
"healthy",0.710189203333941,0.299159565217191,0.459811474866995,0.434395197359303
"healthy",0.710899532372209,0.274015652361802,0.40051595297848,0.436054055242787
"healthy",0.657361201525364,0.319800541927057,0.514993406026974,0.510141093474427
"healthy",0.711984215827382,0.28061842892314,0.458513208670659,0.467701149425287
"healthy",0.708110340812546,0.305938840429777,0.469319277744012,0.430532749498267
"healthy",0.699545024336484,0.337294019768124,0.504388737360371,0.401618578465869
"healthy",0.713532067482459,0.301811659951566,0.485406631213127,0.44114462996062
"healthy",0.707907508461366,0.319804260485857,0.495450196529972,0.41861658456486
"healthy",0.710800878084129,0.268385919735318,0.507326831036496,0.529087497067793
"healthy",0.70387188391164,0.261838484242491,0.510460987977048,0.552081678054982
"healthy",0.701922893751691,0.326760204424123,0.490583953862637,0.41153649021897
"healthy",0.683767708088416,0.32947590714881,0.546578197541795,0.474542722669704
"healthy",0.668935475696158,0.298359769997806,0.541918343853241,0.550973206776403
"healthy",0.698316085771752,0.290433870784215,0.457929650649137,0.467264291442319
"healthy",0.691553292926276,0.264288640242708,0.465119670861651,0.526449782545975
"healthy",0.705795870990639,0.283301603611599,0.425683126196049,0.445842992369362
"healthy",0.688834005980464,0.298203069194089,0.455514227881791,0.463896180168518
"healthy",0.662903926882525,0.307956067745967,0.511414011926069,0.520506358116623
"healthy",0.684344388748174,0.303286891873593,0.498017105044411,0.491731175228712
"healthy",0.693632889059728,0.295638893854215,0.513296159536987,0.503975877162891
"healthy",0.66621196190796,0.338414947284221,0.565024218758946,0.497639573070608
"healthy",0.683566984500181,0.284801608521268,0.527876482876643,0.547179365357205
"healthy",0.729696814264776,0.28336579672445,0.466607181135714,0.440755383938331
"healthy",0.710269938197909,0.296900004453125,0.501387781245487,0.468030708956299
"healthy",0.673499753896025,0.359356384070827,0.559197975472065,0.438631945155019
"healthy",0.679462778953863,0.344631628580236,0.465206962446947,0.398636849375766
"healthy",0.679407497649238,0.299675701699309,0.482702522317083,0.493542297016829
"healthy",0.682129843448493,0.306692254386107,0.534340466564957,0.513747046337458
"healthy",0.702474713082414,0.314657969117872,0.469219443583831,0.421931607892199
"healthy",0.688613698721571,0.314292654649523,0.482702522317083,0.454227168390375
"healthy",0.678923215782465,0.32285260323729,0.509025728740379,0.470793784292523
"healthy",0.686559429841579,0.262382200953318,0.514369473453399,0.572471101789982
"healthy",0.67779642874542,0.299528997133563,0.465715348809703,0.483163544563967
"healthy",0.676833637927311,0.286979393518065,0.421610581919804,0.470178911420714
"healthy",0.677383050315332,0.24608735925672,0.462056572977344,0.564966228226093
"healthy",0.546183005502305,0.321595582984997,0.460457537545332,0.56225645173149
"healthy",0.585435430644946,0.325223225249059,0.42890514196724,0.506120503997822
"healthy",0.617969448980245,0.30686396592181,0.430328218632139,0.503754447181171
"healthy",0.632677333571906,0.276994063588308,0.424724758248672,0.5249163937104
"healthy",0.675751827262668,0.254431771407683,0.40925313088054,0.509225650332728
"healthy",0.682178575440341,0.289532634756037,0.465406698894033,0.494624018714713
"healthy",0.670315177809594,0.357823250616868,0.466739770651131,0.39007534048102
"healthy",0.700326073107759,0.330734786879453,0.446880952108311,0.377328648946013
"healthy",0.71871021507224,0.275839981326574,0.441969015757901,0.455199041405938
"healthy",0.698015035925718,0.300267564694616,0.424326641511935,0.424261083743842
"healthy",0.686873804089501,0.29601663983972,0.520636535219569,0.517651888341544
"healthy",0.729447499036212,0.242622324579143,0.480560760171306,0.536394432044797
"healthy",0.702969535342587,0.286182301712716,0.493102985966616,0.494801730941948
"healthy",0.68656243632377,0.333594049644494,0.542690286159237,0.45856790992259
"healthy",0.686476584186233,0.34648008751007,0.481418802238033,0.392910521740457
"healthy",0.685203851547011,0.30558459213473,0.565657506072737,0.532351553051532
"healthy",0.712943801563039,0.256036596245721,0.476755503845788,0.526951623766822
"healthy",0.692323207212313,0.286098335882667,0.509025728740379,0.520570350985222
"healthy",0.654355402945457,0.347163463895806,0.513328248611009,0.466191649073422
"healthy",0.705073817653717,0.251466868695066,0.503834147029207,0.564481003214587
"healthy",0.697782638142036,0.274485866601994,0.447883285000062,0.488783548496688
"healthy",0.679138095579915,0.292335332394026,0.493451833553731,0.514437058579144
"healthy",0.696872901719921,0.319524423795416,0.49987913585344,0.442158276262566
"healthy",0.709455816330331,0.264955443097522,0.475594516694192,0.513639394051632
"healthy",0.689767013936452,0.315268924400517,0.529595840877256,0.482410075285807
"healthy",0.692844632874983,0.335692067975686,0.562098908322018,0.453972619299465
"healthy",0.69359002933695,0.306767899466368,0.474991504552271,0.455709007741027
"healthy",0.691316238248137,0.302307554038303,0.484053598079294,0.473915700581503
"healthy",0.712679766442292,0.300844586620923,0.459372630484174,0.426566167178191
"healthy",0.699391656527142,0.258089739504204,0.528845127380736,0.577296435815706
"healthy",0.690940861982512,0.28130563130708,0.533228561797006,0.548315325368097
"healthy",0.717176091903409,0.31510186381511,0.434406995612633,0.370932491500728
"healthy",0.709242527887459,0.304521788479203,0.47239851885064,0.433729275915038
"healthy",0.700662710675519,0.289561659699755,0.45446886458576,0.463139424150864
"healthy",0.682765842774863,0.332515449247147,0.524822073001945,0.456130561682008
"healthy",0.669612555741785,0.329773890098218,0.503083099855761,0.467852265522119
"healthy",0.67013075036717,0.300408071006062,0.459435267872512,0.486000226487741
"healthy",0.660176586541363,0.321264166670894,0.495230679384855,0.490144858008729
"healthy",0.636542019915203,0.346982048294378,0.49002637467893,0.474845404045698
"healthy",0.686044182922724,0.248356525765293,0.469834234288196,0.56089689145575
"healthy",0.517156900879086,0.354962002679611,0.524874350575219,0.59855220473387
"healthy",0.588970732702754,0.313073994645237,0.413528771130484,0.503929157870045
"healthy",0.593267757971713,0.261416600028676,0.426401529595921,0.567433159102019
"healthy",0.611189534854147,0.242516892467817,0.413950440847605,0.567187537669059
"healthy",0.646523879904157,0.29473989662951,0.464715143438369,0.523022069378608
"healthy",0.664285668368723,0.303986244961287,0.449702017920001,0.479415904292752
"healthy",0.68283776939427,0.275807780569628,0.43106802602767,0.489279998337179
"healthy",0.666861005502514,0.29622945455275,0.507653557821805,0.532524428652184
"healthy",0.675145288641745,0.343860100227176,0.52333644351661,0.445546447060003
"healthy",0.706938461144775,0.285960980741847,0.492503115777132,0.489219090688848
"healthy",0.700970598825017,0.276750251669582,0.484913373564337,0.509225650332728
"healthy",0.687424336926514,0.322395337294483,0.460861565091028,0.425311849700789
"healthy",0.686315950036899,0.339640922633633,0.461622821811089,0.394166614703498
"healthy",0.680993429145331,0.324061727890124,0.573491218657563,0.507283603096411
"healthy",0.706938461144775,0.292903191971387,0.473948856677588,0.462133852428624
"healthy",0.661250350442496,0.314216096719937,0.529130398509413,0.524520801833878
"healthy",0.677545592014678,0.292889072219734,0.529249903982238,0.541192163733376
"healthy",0.688270111198092,0.298538863447054,0.451623697986352,0.461111955035698
"healthy",0.683414038208112,0.287461918091735,0.470508078645124,0.500574712643678
"healthy",0.656988578535934,0.370958756317149,0.538683857913605,0.433832191047333
"healthy",0.657958655122773,0.36496653188744,0.576017130620985,0.466478844726365
"healthy",0.715089548215917,0.252957889134359,0.474750057382932,0.528655223198416
"healthy",0.702087442847277,0.286037676589357,0.471156965803647,0.480255641683967
"healthy",0.69565890288994,0.321305445590639,0.54077780995836,0.467119316447971
"healthy",0.673246869956059,0.307938845110953,0.460861565091028,0.47092574515902
"healthy",0.664466650804823,0.306368687890755,0.554985075595354,0.551680672268907
"healthy",0.692954409364928,0.30240928803002,0.493307113892894,0.477952661300012
"healthy",0.670211572251434,0.298163271586588,0.495230679384855,0.516410814526292
"healthy",0.667516202740371,0.340687166364481,0.533617126040605,0.471098417356671
"healthy",0.68982054694319,0.301049061277332,0.500158347836446,0.489833350801803
"healthy",0.701779221062922,0.324750420064075,0.509277131887488,0.428227488572316
"healthy",0.731720301685647,0.289975761180231,0.437152362350255,0.401618578465869
"healthy",0.690337617023052,0.332649145775966,0.511707570769861,0.434044882320744
"healthy",0.651804285959193,0.332734994433308,0.535026001835424,0.50937312625651
"healthy",0.657125663447861,0.317391182029952,0.481788889782729,0.490549067360381
"healthy",0.64957831421271,0.345713584538965,0.447073047172171,0.429142136248949
"healthy",0.671417475505321,0.313729825660009,0.476659528907923,0.47506157635468
"healthy",0.583268748002083,0.253400500898946,0.39664309043324,0.552615933412604
"healthy",0.580065525281642,0.272634275252329,0.450362395932836,0.583622956269455
"healthy",0.59536323786561,0.299541046024418,0.420748211338103,0.520701384001877
"healthy",0.636416599007836,0.312896597731406,0.394016603297497,0.449677096806744
"healthy",0.662747327184479,0.286253103491605,0.410489661915209,0.475952813067151
"healthy",0.681731413263204,0.279670089329909,0.456498498517665,0.504587651736652
"healthy",0.687977698359387,0.306004136305992,0.453436847332249,0.44951353144233
"healthy",0.681565634824385,0.314665426808184,0.456433653983099,0.445028580723115
"healthy",0.695914585866634,0.265731357045448,0.452419001744234,0.50944170771757
"healthy",0.727176406378092,0.26902059941938,0.394908455682715,0.419901965566015
"healthy",0.699851159814052,0.293416780097379,0.50967490753358,0.496883093799198
"healthy",0.731815191291422,0.325392960757929,0.459217442086821,0.330870279146141
"healthy",0.726824999502068,0.313652227333835,0.458080532571051,0.370696963938548
"healthy",0.682630947591515,0.306164286549702,0.487881365649692,0.481593662628145
"healthy",0.67428673972508,0.29152104680712,0.51247479830042,0.535397436510594
"healthy",0.66164708801563,0.310302506927994,0.519037042285202,0.523537863421231
"healthy",0.68406049437438,0.308252311193397,0.478079833345553,0.468806143146914
"healthy",0.675446043836027,0.355215136313958,0.501360148894461,0.408228808764885
"healthy",0.682337721720596,0.274527098388308,0.47760528194147,0.528785838324414
"healthy",0.711023750947671,0.240770700681197,0.460995982798591,0.543714438461832
"healthy",0.709927036212897,0.266501286874971,0.469380307974775,0.505453905700211
"healthy",0.709341200133199,0.293019758950988,0.461330960260296,0.44918208011897
"healthy",0.690154496299921,0.301434764735121,0.493601631097405,0.483996336361611
"healthy",0.692458680507029,0.252624172727872,0.498623618882878,0.571018062397373
"healthy",0.68642452677264,0.28594397742533,0.482469801133162,0.508654819736288
"healthy",0.66854508509676,0.287212907333831,0.521838468079875,0.555716386897953
"healthy",0.680875166519715,0.282118370994409,0.507697423917981,0.540342019353404
"healthy",0.67844092269107,0.335415482964391,0.492391689192632,0.436338341338771
"healthy",0.671738050118986,0.34038429006124,0.513150210546807,0.451494337514601
"healthy",0.695950351303772,0.309104983116271,0.477203738445708,0.44918208011897
"healthy",0.684401822830112,0.324399464283089,0.504414215334986,0.456130561682008
"healthy",0.673066260830891,0.339795307312809,0.503685655634882,0.444220032840723
"healthy",0.648269183672562,0.324859542781144,0.482916475663592,0.490048694864391
"healthy",0.661738310191453,0.249372060736583,0.478397180414536,0.585261374017126
"healthy",0.657935923099133,0.253583826655397,0.481826755756537,0.584943907087124
"healthy",0.657125663447861,0.287797871196374,0.523008041209326,0.567394433294816
"healthy",0.689259148383774,0.256753047552791,0.466858088378431,0.542382554367416
"healthy",0.593653314209569,0.277337517996127,0.427278768635927,0.551417798136467
"healthy",0.532584849218096,0.315978803697393,0.461953735259523,0.576504304590028
"healthy",0.570064774644324,0.308011798999963,0.470981052660927,0.570016308276871
"healthy",0.657565440299243,0.277866362448202,0.407776657796277,0.48997316373796
"healthy",0.681680796701193,0.271065378151344,0.430048167101875,0.497033139274519
"healthy",0.681525473329531,0.276284037877281,0.427771372096854,0.487156931738213
"healthy",0.678930630165252,0.283462461734065,0.493601631097405,0.529798184615752
"healthy",0.697767469494953,0.269287670673439,0.436011284534171,0.488282584498738
"healthy",0.721077654369169,0.263029015756415,0.438485497372007,0.474188715656899
"healthy",0.727353477198006,0.274685360505499,0.448394564473008,0.449885318111919
"healthy",0.691037211803059,0.310754872429723,0.459811474866995,0.441065317940811
"healthy",0.680652568133689,0.297529086517298,0.460690133811817,0.479294950738916
"healthy",0.702541367972138,0.277448449165426,0.428249048180177,0.462458105585172
"healthy",0.692217757563594,0.252479194593628,0.490702940859304,0.56535996201555
"healthy",0.672125609588512,0.281786488053589,0.518019453779625,0.55797299762817
"healthy",0.662811512259959,0.32716183435357,0.495607723783611,0.476925071298937
"healthy",0.671610259119661,0.312683783843572,0.539166172710431,0.520570350985222
"healthy",0.676013184596826,0.300660050437048,0.500874641105487,0.509301191178773
"healthy",0.708003522076248,0.265846535639601,0.483015938011138,0.51935960591133
"healthy",0.730604327442285,0.229713654459009,0.47964496208152,0.559243863536918
"healthy",0.728890520284624,0.297467483022247,0.475350992559955,0.416157937683218
"healthy",0.709627143934004,0.32238413628062,0.458260333527999,0.385309499597195
"healthy",0.690357623225347,0.248460382494195,0.426867047642373,0.52139302219288
"healthy",0.664220210830962,0.300530002922391,0.496704580216357,0.520479235311389
"healthy",0.668926360130498,0.324786195934945,0.528635662565972,0.495272525027809
"healthy",0.672448058672304,0.295461965425796,0.487647296873244,0.512704031144314
"healthy",0.664076447581162,0.336872137868562,0.511810886502173,0.469103493887977
"healthy",0.675679812534214,0.335581392108898,0.485719938188742,0.435987428285166
"healthy",0.685261379081231,0.309210662860155,0.464479097958651,0.455559965447202
"healthy",0.652724554520332,0.317229382960146,0.525067212433379,0.52712812485613
"healthy",0.665043056363591,0.323444867331313,0.489759937152623,0.476190476190476
"healthy",0.668120630315128,0.289201386868541,0.462372303239075,0.508282254728688
"healthy",0.653453385457804,0.331379167791804,0.463353198868163,0.459041639378494
"healthy",0.653542106057032,0.305498219157116,0.458315306385099,0.495375626938929
"healthy",0.673776745283551,0.279932701363909,0.444388698124984,0.502709359605911
"healthy",0.700367393107272,0.197599427064317,0.431602422242455,0.593846925743477
"healthy",0.582610606027865,0.335950063089878,0.414545475421181,0.484259618202963
"healthy",0.539455858155341,0.293208488655893,0.451222348362823,0.584709675566215
"healthy",0.541256027050269,0.314073859496123,0.474401401596262,0.583799385577151
"healthy",0.593821295164092,0.318901011011915,0.450926954390867,0.525172079252637
"healthy",0.639546151975219,0.260264860180456,0.407951849065339,0.526092456687108
"healthy",0.649444488525051,0.262142475491979,0.458867379619745,0.560779203421545
"healthy",0.685706834359206,0.250217198956691,0.457584590253802,0.548337438423645
"healthy",0.689093718294185,0.240523721115612,0.429426399578382,0.536631489993198
"healthy",0.691573807518005,0.261864123984461,0.442129683372832,0.511938165209228
"healthy",0.700428808625673,0.244226989978212,0.493756778553352,0.573806793583188
"healthy",0.707639305048644,0.264455110010877,0.467039731086539,0.510141093474427
"healthy",0.707378093345429,0.296723428434643,0.451812017390176,0.437877710629221
"healthy",0.703322639633013,0.284460481013303,0.459913747922313,0.473180076628352
"healthy",0.707140264293754,0.251466868695066,0.439892402711168,0.511953652097389
"healthy",0.70714938761259,0.26249944494102,0.416398449474685,0.47363726347774
"healthy",0.716987571431443,0.260179846133163,0.445936884909048,0.490475973848733
"healthy",0.703561181230856,0.298244317834753,0.468864231176865,0.452974405654316
"healthy",0.67772905427946,0.28154562316268,0.526033610480769,0.55816343652991
"healthy",0.696272035419731,0.28386117611069,0.484082449605638,0.501464991945463
"healthy",0.676165161654545,0.307475586828172,0.517561286503236,0.508928571428571
"healthy",0.680598002836875,0.291812063835099,0.490615042570413,0.511503711607001
"healthy",0.662323603711857,0.299127438358785,0.489223134223541,0.519297541285996
"healthy",0.684602473048437,0.295379711450121,0.501249107780157,0.508019944731467
"healthy",0.708248655112883,0.256201800709727,0.449834533774577,0.510669398278164
"healthy",0.716489203508358,0.289572008883248,0.48297887872299,0.460636745119504
"healthy",0.738589563317472,0.255370912895642,0.441554569356591,0.468692095629773
"healthy",0.712178282361297,0.292848343801402,0.505126870682086,0.476057664445088
"healthy",0.67684130000858,0.329219929627964,0.506290237422676,0.460083653336436
"healthy",0.662340720786511,0.327119984702424,0.477294440035339,0.4646438765277
"healthy",0.65053053504973,0.318175554827922,0.503269715781284,0.512704031144314
"healthy",0.663170060795597,0.324779470276978,0.509268980747199,0.490095990055706
"healthy",0.698370211806789,0.26821196701126,0.442637583860752,0.494780670889045
"healthy",0.696683337283745,0.281885787685832,0.464010779953937,0.489486407589856
"healthy",0.702197994297799,0.308260166190175,0.444061011123499,0.417556450201295
"healthy",0.667281680239124,0.287281843940387,0.485719938188742,0.530123982952344
"healthy",0.670418719036455,0.267064363119145,0.465119670861651,0.542106623347855
"healthy",0.689148440889298,0.286479533737167,0.432377774786864,0.466010913878036
"healthy",0.68862033676213,0.248377962509382,0.449271771638912,0.541848973472447
"healthy",0.693300221668388,0.230000649464705,0.450628172683847,0.567394433294816
"healthy",0.691366430442884,0.283623738472459,0.45727435246717,0.487706240454321
"healthy",0.678698621603267,0.251031463401605,0.436041924940832,0.534925930214949
"healthy",0.673391875370896,0.273589023805968,0.444187166378083,0.512639595750665
"healthy",0.675572506794831,0.230347127523684,0.430961920457549,0.56207855100731
"healthy",0.553684693670707,0.27569148600652,0.438671954706113,0.583150594813881
"healthy",0.527701054448132,0.354410995620207,0.505308604559885,0.577339901477833
"healthy",0.550757427972969,0.352339293889646,0.520060819479758,0.574013102778057
"healthy",0.586639873934334,0.296095837167499,0.464385677009524,0.566948544791729
"healthy",0.609290496884988,0.311072485469449,0.434473211775139,0.508957918911304
"healthy",0.661340490890468,0.219942694914333,0.415581078450457,0.569973528741476
"healthy",0.665375122432742,0.261296466022208,0.428019097536742,0.523961716536521
"healthy",0.67636873739036,0.274017352812186,0.412359416503921,0.482794213958256
"healthy",0.688416136914225,0.215595750680821,0.430815594071417,0.574450974178742
"healthy",0.741854200159482,0.243219501107488,0.388664221590869,0.445842992369362
"healthy",0.731478862044762,0.285924836154612,0.415801557862512,0.395371914717557
"healthy",0.703167009536341,0.241083506475569,0.447931861792091,0.539709906951286
"healthy",0.697898404944176,0.254826040385424,0.40925313088054,0.489647856411257
"healthy",0.699827759302138,0.295805733830951,0.445201479462721,0.445712799881133
"healthy",0.712149079282129,0.289722687665672,0.495740660280926,0.476128618665227
"healthy",0.68972331855239,0.286060379395473,0.460321439142829,0.487772050056006
"healthy",0.673901266967854,0.294337639935793,0.515865291025891,0.533517507655439
"healthy",0.690828262252637,0.283490944426521,0.478722990072026,0.504874072018317
"healthy",0.672553475069448,0.321435107374475,0.506879250472536,0.481333242109104
"healthy",0.699833740854574,0.27756851305682,0.470935088259119,0.498644757855906
"healthy",0.696556731521321,0.267483263282055,0.428019097536742,0.486117330944917
"healthy",0.70493602827726,0.281683557641842,0.462587400313381,0.478256575889953
"healthy",0.69941266095758,0.30183326898135,0.432124213721933,0.425273200838005
"healthy",0.687506223774446,0.289456917307927,0.48315098680496,0.50169567047058
"healthy",0.723662650242017,0.256864394183912,0.436240892670597,0.480953505634658
"healthy",0.694332637710477,0.299607138016281,0.463324135761972,0.459711470795215
"healthy",0.649948966271967,0.32904223460618,0.54460635724019,0.524520801833878
"healthy",0.66891731699904,0.291704834080574,0.485707012473608,0.521336412608204
"healthy",0.675843065883686,0.29433701703741,0.453023519210009,0.484428261543229
"healthy",0.695473456780317,0.28032627924388,0.455435356934286,0.487156931738213
"healthy",0.703111809819084,0.261656224378586,0.462475737605153,0.51668816510803
"healthy",0.677350654725928,0.296833941708661,0.492788066346075,0.508382329572541
"healthy",0.673039012273153,0.297220371232544,0.521273246864898,0.533484308266035
"healthy",0.64425431229459,0.307368890162144,0.494311315499858,0.529565066148995
"healthy",0.661132926660991,0.299314264195219,0.442124320529668,0.48409506489873
"healthy",0.656378971916493,0.324060436072051,0.49562749883949,0.49060327957352
"healthy",0.682251497795853,0.292938485053806,0.463296161368966,0.487156931738213
"healthy",0.687913321902829,0.261747278732285,0.426650940695531,0.502815649081209
"healthy",0.711606432974696,0.231948393959832,0.438485497372007,0.539441988750647
"healthy",0.714324712384491,0.244555117998452,0.449108367999056,0.524225982246972
"healthy",0.556941641393485,0.297692344891415,0.484011861405263,0.598839290578137
"healthy",0.559187069908638,0.32084273557996,0.424793906388459,0.525029700422995
"healthy",0.557381830349488,0.308192511828218,0.481474271624165,0.586042542844535
"healthy",0.598552746701722,0.321286391865616,0.503120383835839,0.559393747256499
"healthy",0.643133897642907,0.277382354836723,0.416660427367065,0.509781337491583
"healthy",0.661442996346348,0.240768798400441,0.407136760455818,0.535879067508499
"healthy",0.698312310576833,0.225982369438708,0.412397452654412,0.536487008596542
"healthy",0.705458344334347,0.265102023003803,0.408724038274359,0.4646438765277
"healthy",0.707406020819082,0.261712416527443,0.434616507689313,0.489647856411257
"healthy",0.699951132371441,0.290115209126448,0.44309205364973,0.454475755819569
"healthy",0.692414539194137,0.305951457409907,0.444857950967033,0.437084509063083
"healthy",0.669758797131515,0.275648348614426,0.464981488635535,0.529625068418172
"healthy",0.665609621665423,0.309366873931079,0.52333644351661,0.52326938034742
"healthy",0.69436877157778,0.266698690778406,0.452419001744234,0.50944170771757
"healthy",0.693580180719801,0.270776862912635,0.42221589973196,0.479041338448616
"healthy",0.685119383688181,0.284816085356891,0.486249427555483,0.514970171052306
"healthy",0.707128041609898,0.271949660403939,0.46175510438447,0.49294785380419
"healthy",0.691398659746279,0.337818218126714,0.481148951170364,0.401566705601544
"healthy",0.680157281058675,0.306167295836739,0.499357601713062,0.493118623491233
"healthy",0.665220283579426,0.290401533446088,0.455331009972764,0.503894288377047
"healthy",0.682626429349602,0.279138655987703,0.460151839595094,0.507364433101866
