classe,x,y,cive,exg,exgr,exr,gli,iaf,ngrdi,ri,tgi,varig,vdvi,r,g,b
1,4.994.910.486,7.655.698.998,0.386071362,0.588734514,0.663849489,0.294505003,0.692308784,0.905075995,0.08501923,0.91498077,0.838523732,0.596382512,0.64884112,0.373867478,0.389859572,0.334177055
1,499.494.251,7.655.704.826,0.55443576,0.419499272,0.53113944,0.378499127,0.592813373,0.857875462,0.080253705,0.919746295,0.825787918,0.56019827,0.606270047,0.4293131,0.40786592,0.412118136
1,4.994.937.509,7.655.704.945,0.498596814,0.468041,0.607237586,0.294761227,0.638736784,0.904312625,0.080766372,0.919233629,0.854118411,0.567264493,0.598827657,0.332319161,0.322248729,0.322918679
2,4.994.932.508,7.655.705.142,0.446373349,0.521443685,0.644708855,0.275166083,0.673142374,0.918969151,0.082215716,0.917784286,0.844988656,0.57777476,0.611587319,0.319379925,0.318041142,0.295997401
2,4.994.928.865,7.655.705.307,0.450533823,0.520267478,0.628975609,0.298977319,0.652911901,0.914310883,0.081464224,0.918535778,0.832996571,0.56978204,0.615813007,0.343112026,0.336144415,0.30543155
1,4.994.922.383,7.655.705.478,0.538800658,0.432932992,0.55441219,0.351854581,0.543461323,0.921602227,0.076025641,0.923974361,0.815511854,0.526240226,0.58996685,0.356515162,0.312604033,0.297690124
1,4.994.916.147,7.655.705.728,0.472067645,0.499691346,0.607711126,0.317233536,0.631150156,0.91391906,0.07900956,0.920990441,0.8311341,0.553384246,0.600988387,0.353451493,0.337281733,0.308645662
1,4.994.912.072,7.655.705.853,0.446875457,0.52640171,0.621666311,0.314939611,0.64441514,0.912274988,0.080128054,0.919871947,0.831033011,0.561262901,0.612382297,0.360631044,0.350891328,0.310766464
2,4.994.906.021,7.655.706.018,0.427929301,0.544387833,0.641109807,0.297639467,0.649069428,0.923379483,0.082094622,0.917905379,0.832633676,0.574431309,0.625608863,0.342248956,0.335890153,0.290797468
2,4.994.901.637,7.655.706.261,0.358631725,0.612521887,0.701639041,0.25268842,0.713735282,0.922324596,0.085245566,0.914754437,0.849784705,0.600690966,0.643850047,0.321655319,0.340980091,0.282056158
2,4.994.897.007,7.655.706.386,0.370605191,0.595766469,0.711778311,0.224497528,0.734456033,0.925891667,0.086152442,0.913847561,0.868542981,0.608905826,0.640566829,0.289779482,0.313418092,0.274399554
1,4.994.887.993,7.655.706.584,0.456767773,0.514706388,0.620582073,0.308061685,0.673719674,0.896405688,0.082780392,0.91721961,0.844503488,0.580854184,0.623690279,0.369362642,0.370943752,0.34803849
1,4.994.877.454,7.655.706.958,0.423030848,0.548296416,0.648938307,0.288229149,0.670016646,0.91729802,0.082858055,0.917141947,0.833136629,0.581850282,0.622781435,0.341193032,0.342235765,0.302237895
1,499.487.286,7.655.707.195,0.434511057,0.542395149,0.616295137,0.335093948,0.610002637,0.90263543,0.082357471,0.91764253,0.817905118,0.574321169,0.634990481,0.394827765,0.389099732,0.337473632
1,4.994.868.267,7.655.707.321,0.489658441,0.490509192,0.558098346,0.388304776,0.563841283,0.88518459,0.080087156,0.919912844,0.802610496,0.555297475,0.624770967,0.440496395,0.417608387,0.374108732
2,4.994.862.117,7.655.707.392,0.644921941,0.347166305,0.383554981,0.556896356,0.39173165,0.851222954,0.075057401,0.9249426,0.652504934,0.51213377,0.602193666,0.567343025,0.47898409,0.439822767
2,4.994.856.931,7.655.707.653,0.618277484,0.368259869,0.428010614,0.502649706,0.454893053,0.861312119,0.076257905,0.923742097,0.710262513,0.523515383,0.603730327,0.520194596,0.448962203,0.421186216
2,499.485.293,7.655.707.756,0.569296978,0.414494802,0.478685753,0.457089928,0.508199871,0.864585948,0.078012115,0.921987887,0.763268769,0.538785866,0.612070674,0.493913055,0.445347625,0.415375669
2,4.994.848.262,7.655.707.961,0.498194232,0.479787018,0.560261173,0.377048365,0.558227718,0.88647145,0.080134645,0.919865356,0.810090127,0.556979955,0.61968197,0.426856796,0.405124119,0.371681336
1,4.994.843.076,7.655.708.103,0.475644062,0.502810438,0.576287632,0.368801821,0.603381038,0.882253003,0.0809651,0.9190349,0.818367612,0.563846375,0.624553157,0.431274159,0.419350837,0.380541054
1,4.994.838.927,7.655.708.277,0.458683913,0.523681808,0.573615755,0.388300808,0.603296429,0.875087462,0.081476224,0.918523776,0.804799759,0.56713752,0.633814854,0.460874248,0.450664693,0.395740116
1,499.483.463,7.655.708.364,0.503087519,0.481008592,0.530641897,0.424395357,0.558670521,0.867482368,0.079856446,0.920143554,0.78382597,0.553827237,0.624368513,0.485070994,0.459003072,0.411160425
1,4.994.829.518,7.655.708.625,0.507305212,0.469540153,0.557385016,0.374043066,0.587527335,0.877252486,0.080514775,0.919485225,0.816819044,0.560625679,0.617371186,0.428737966,0.410748901,0.387161545
2,499.482.485,7.655.708.743,0.456527378,0.517783837,0.608753245,0.328869721,0.643146306,0.883674838,0.082615696,0.917384304,0.844496271,0.578372751,0.626964937,0.399503387,0.402013578,0.373282642
2,4.994.818.441,7.655.708.881,0.44789205,0.526341565,0.616093351,0.323635396,0.649486005,0.886873899,0.083262816,0.916737184,0.839242861,0.583249923,0.63003316,0.394837026,0.398927034,0.367151032
2,4.994.810.958,7.655.709.087,0.516510526,0.461686605,0.544468157,0.388539745,0.613899976,0.879814924,0.081007243,0.918992757,0.785566882,0.563796925,0.621999361,0.437526863,0.412590592,0.385597794
2,499.480.266,7.655.709.442,0.597244774,0.392626356,0.430805296,0.516139262,0.450225443,0.845799209,0.077335703,0.922664297,0.703177165,0.532009811,0.612855417,0.551583004,0.488322759,0.448191705
2,4.994.798.067,7.655.709.656,0.563218167,0.42177504,0.47858727,0.462584297,0.50231266,0.863420523,0.078229322,0.921770678,0.757942341,0.54024406,0.615339229,0.50205505,0.453848969,0.418367527
2,4.994.794.288,7.655.709.703,0.601659021,0.385800648,0.437471408,0.500678473,0.461043537,0.857050061,0.076833661,0.923166341,0.721485751,0.528003229,0.609258331,0.526820738,0.461397836,0.427352902
1,4.994.787.175,7.655.710.003,0.502431949,0.479031894,0.541938395,0.40522954,0.585125744,0.860207716,0.081230394,0.918769606,0.785037897,0.565754503,0.625159683,0.470016939,0.4509976,0.413827792
1,4.994.783.841,7.655.710.043,0.478628051,0.501694041,0.565826911,0.384388188,0.583933175,0.863589866,0.081685479,0.918314521,0.809176428,0.569637909,0.627725362,0.456678129,0.447209067,0.407481229
1,4.994.776.284,7.655.710.367,0.479988762,0.492886795,0.59635013,0.330059619,0.617955089,0.901047368,0.081593998,0.918406003,0.820186894,0.569227155,0.618846842,0.375579416,0.362189919,0.337051563
1,4.994.771.246,7.655.710.604,0.460266736,0.505360296,0.641776511,0.267967921,0.715211153,0.895925523,0.085457523,0.914542479,0.859342134,0.601508629,0.624422541,0.333901559,0.347759244,0.348623016
2,4.994.765.097,7.655.710.888,0.390051778,0.575225499,0.699971054,0.227948061,0.746964365,0.908517031,0.087369662,0.912630341,0.873681865,0.616601843,0.640398716,0.309037275,0.34169947,0.321473657
2,4.994.760.947,7.655.711.006,0.377753167,0.588127579,0.708155264,0.224576457,0.726291984,0.936549329,0.085886483,0.91411352,0.865004852,0.604717436,0.639406297,0.284329639,0.304510848,0.267708314
2,4.994.754.724,7.655.711.188,0.381376004,0.584987967,0.703154088,0.2301168,0.726961792,0.928908633,0.085152809,0.914847193,0.866877294,0.60071254,0.636348362,0.291489786,0.311380267,0.275111187
2,4.994.747.982,7655711.48,0.36248737,0.607895515,0.701515529,0.249488763,0.730713606,0.915727157,0.085667192,0.914332809,0.851442328,0.604495193,0.639951854,0.323961867,0.347461272,0.295229964
1,4.994.735.314,7655711.87,0.48179042,0.498860174,0.561923406,0.388431346,0.596999735,0.863862562,0.081003077,0.918996924,0.813868378,0.564285188,0.625576891,0.45967351,0.44860531,0.408581458
1,4.994.731.363,7.655.711.949,0.444922093,0.530220484,0.61468797,0.328684527,0.627402842,0.884060473,0.082695911,0.917304091,0.840736252,0.579254833,0.62683523,0.401999301,0.406220542,0.370997234
1,4.994.726.794,7.655.712.226,0.41800559,0.55606905,0.641031252,0.306330622,0.680067658,0.896771614,0.083603327,0.916396675,0.838919318,0.586459122,0.631826932,0.379902372,0.389521569,0.347004891
2,4.994.713.704,7.655.712.647,0.481266377,0.494855749,0.581594945,0.354643909,0.62100631,0.893955378,0.080879267,0.919120733,0.826977783,0.56373247,0.621628023,0.409343862,0.39590368,0.364078522
2,4.994.707.283,7.655.712.871,0.525130479,0.45372029,0.534506985,0.398318395,0.575736642,0.864301169,0.080279785,0.919720215,0.812283384,0.55873218,0.618125565,0.454851705,0.432317777,0.40994292
2,4.994.700.368,7.655.713.082,0.573005545,0.408577957,0.484484736,0.443655667,0.513363749,0.852526511,0.079129658,0.920870343,0.786881906,0.548798157,0.613035587,0.490656923,0.451570311,0.435276521
2,4.994.695.429,7655713.24,0.561549262,0.420097733,0.493200828,0.438436034,0.539259911,0.845556858,0.079924252,0.920075748,0.796477301,0.555853008,0.615767231,0.496982626,0.466300329,0.450147264
1,4.994.690.119,7.655.713.437,0.571136705,0.41312056,0.474048753,0.463354012,0.536061943,0.814607087,0.080569265,0.919430735,0.793927745,0.561354403,0.618574176,0.539426717,0.513806741,0.500283862
1,499.468.518,7.655.713.595,0.613609288,0.375854314,0.418313587,0.523427638,0.489456743,0.803462484,0.078851105,0.921148895,0.735738116,0.545695112,0.61402953,0.586156895,0.538160421,0.518227806
1,4.994.676.659,7.655.713.885,0.460410527,0.516856318,0.593842536,0.351573404,0.646205515,0.899072861,0.081683778,0.918316223,0.806259468,0.569546559,0.628727974,0.40664842,0.394161029,0.349921239
2,4.994.669.744,7.655.714.188,0.455089678,0.520808718,0.603647417,0.339095725,0.622301459,0.898297447,0.081881086,0.918118915,0.83552223,0.571724902,0.629501578,0.400386084,0.394688501,0.355739293
2,4.994.664.682,7.655.714.293,0.467025693,0.51009536,0.589163513,0.353952332,0.595954537,0.901140458,0.080905343,0.919094658,0.823707891,0.562918876,0.627832299,0.405519802,0.390293266,0.347743513
1,4.994.658.754,7.655.714.635,0.437221949,0.538275997,0.619869904,0.32646643,0.651088446,0.901386458,0.082403665,0.917596336,0.830578203,0.575613398,0.633388964,0.387559422,0.384698456,0.339675535
1,4.994.652.086,7.655.714.833,0.434500901,0.542705513,0.614804478,0.337659349,0.635136425,0.892094246,0.082432107,0.917567894,0.829250305,0.575844118,0.635474694,0.405714888,0.404561836,0.355559065
1,4.994.644.554,7.655.715.136,0.48497683,0.498652193,0.546870322,0.41188608,0.574535728,0.857548887,0.081343876,0.918656124,0.80154842,0.56587982,0.632333047,0.487508113,0.473668129,0.426559189
2,4.994.638.503,7.655.715.281,0.484909053,0.496984152,0.554758582,0.398291689,0.573538631,0.88297589,0.080143556,0.919856444,0.794304539,0.55608237,0.627371374,0.452796308,0.42900679,0.378580773
2,4.994.633.811,7.655.715.412,0.476621056,0.50519459,0.562089571,0.392816931,0.570771098,0.896150481,0.079755873,0.920244127,0.784225803,0.552244945,0.627576796,0.439015458,0.41134242,0.354102195
2,4.994.613.179,7.655.716.297,0.62415594,0.367658645,0.401961133,0.54306131,0.387099534,0.873515704,0.074510527,0.925489473,0.646886979,0.505794246,0.605457309,0.542092749,0.449875445,0.398058499
2,4.994.606.956,7.655.716.412,0.66090646,0.332201226,0.36638536,0.57284633,0.381714374,0.845244559,0.074656669,0.925343331,0.646241108,0.508877099,0.600447991,0.58093341,0.487369303,0.450229879
2,4.994.603.399,7.655.716.676,0.630440553,0.359903556,0.402756655,0.536125505,0.394216031,0.865028969,0.074718212,0.925281789,0.667975664,0.5091475,0.601961544,0.540548183,0.453309482,0.411564404
1,4.994.598.065,7.655.716.834,0.555927821,0.433768076,0.464977506,0.492724737,0.488924861,0.855359061,0.077875108,0.922124893,0.716073307,0.535728188,0.619091008,0.535306451,0.481972683,0.428540907
1,4.994.592.829,7.655.717.023,0.513531678,0.471017799,0.52017379,0.433484102,0.551031947,0.85430764,0.079821232,0.920178769,0.781753819,0.553500774,0.623329262,0.496815006,0.470268926,0.426335637
1,4.994.588.384,7.655.717.181,0.50719906,0.472858569,0.544405283,0.396832777,0.565211087,0.879372749,0.079243244,0.920756756,0.797563133,0.549186598,0.617775045,0.444325992,0.416517231,0.378568453
2,4.994.583.247,7.655.717.403,0.470381598,0.506826131,0.58616345,0.35625932,0.588835657,0.901469354,0.080379843,0.919620157,0.817486948,0.558837791,0.623410999,0.404812024,0.387169713,0.344375468
2,4.994.577.715,7655717.74,0.474465477,0.504021039,0.577270857,0.368147813,0.592835367,0.888952373,0.081053074,0.918946925,0.812606905,0.564553248,0.625661813,0.425592499,0.410695221,0.369071285
1,4.994.572.775,7655717.94,0.45989506,0.515546084,0.601663854,0.338346443,0.624984145,0.894100098,0.082379303,0.917620696,0.823478686,0.575719229,0.627221799,0.398322592,0.391983143,0.356024272
1,4.994.568.725,7.655.718.077,0.468221152,0.506868045,0.596320361,0.340361294,0.627577662,0.890949884,0.082547418,0.917452582,0.824656745,0.577410489,0.625999814,0.400816782,0.394303349,0.363213618
1,4.994.562.897,7655718.34,0.566866655,0.420639395,0.465177746,0.482781062,0.481250346,0.859835362,0.0780343,0.9219657,0.732378235,0.537886605,0.615276913,0.523586847,0.471478518,0.429375325
2,4.994.557.266,7.655.718.519,0.598706001,0.396996292,0.405604244,0.558866554,0.403200626,0.843655262,0.076432655,0.923567345,0.65432293,0.52268747,0.615364339,0.590673868,0.515139615,0.453781687
2,4.994.554.302,7.655.718.635,0.593990937,0.403649121,0.401261851,0.570556322,0.401451215,0.837920497,0.076893562,0.923106439,0.641449024,0.526390939,0.619477588,0.607812502,0.532928225,0.465304596
1,4.994.536.212,7.655.719.382,0.636147972,0.35233017,0.405317084,0.526555125,0.438473552,0.848896118,0.076261109,0.923738892,0.703531212,0.523698194,0.604168668,0.547426298,0.472661178,0.446996463
2,4.994.521.394,7.655.719.744,0.593432089,0.391226652,0.455306635,0.476687917,0.522126734,0.847621904,0.07810519,0.921894809,0.753518548,0.539565999,0.610251063,0.517582889,0.46695782,0.445736695
2,4.994.511.515,7.655.720.205,0.505801661,0.468925468,0.567938283,0.357041845,0.587477446,0.900023113,0.079540923,0.920459076,0.820971007,0.552891864,0.614164579,0.393435147,0.368046302,0.343117133
2,4.994.504.106,7.655.720.403,0.47599464,0.495780751,0.604501024,0.319399489,0.615583301,0.917159492,0.080620053,0.919379947,0.829923084,0.56182144,0.616894397,0.353748881,0.335909328,0.308013616
1,4.994.492.537,7.655.720.923,0.385158569,0.582739235,0.693359906,0.243827306,0.750921249,0.918445969,0.086340058,0.913659944,0.861004295,0.609282787,0.64032239,0.317072145,0.341134197,0.306340115
1,499.448.377,7.655.721.266,0.430301474,0.535399841,0.666371386,0.251429993,0.71284163,0.927775051,0.084174191,0.915825812,0.860647,0.591621349,0.625564187,0.301675757,0.309650839,0.290970907
1,499.447.562,7.655.721.634,0.457221995,0.512040628,0.629813917,0.291628385,0.67411387,0.91736846,0.082015248,0.917984753,0.849521756,0.574670014,0.617955672,0.338256685,0.334562145,0.3130468
1,4.994.463.395,7.655.722.056,0.516979474,0.45296584,0.578562527,0.328674083,0.618272692,0.902858037,0.080921111,0.919078892,0.831364654,0.565240071,0.607936346,0.366654094,0.348899506,0.345870974
2,4.994.451.788,7.655.722.451,0.53930735,0.446071507,0.497216269,0.451190026,0.461904645,0.899893706,0.076749911,0.92325009,0.734450407,0.525317997,0.617541031,0.466691859,0.406247059,0.348990182
2,4.994.442.156,7.655.722.806,0.544872179,0.434673789,0.515742861,0.413775332,0.54174751,0.859592227,0.07923298,0.920767019,0.795718685,0.549918576,0.611378445,0.463877293,0.433721084,0.414248645
1,4.994.434.253,7.655.723.149,0.455381841,0.521023705,0.601376822,0.342814319,0.635347486,0.895005225,0.081681129,0.91831887,0.826506025,0.569938547,0.629509285,0.401984521,0.394096831,0.352574321
2,4.994.430.425,7.655.723.241,0.442619934,0.533389683,0.613384277,0.333053617,0.635244608,0.902641007,0.082121303,0.917878697,0.829843888,0.57364096,0.632041071,0.393184791,0.388182021,0.343188474
2,4.994.417.336,7.655.723.741,0.564753504,0.420757761,0.475424146,0.46679877,0.487663746,0.872162534,0.077576204,0.922423798,0.742017949,0.53390191,0.613265798,0.498787142,0.444939446,0.404995956
1,4.994.411.285,7.655.723.952,0.57432029,0.413003458,0.460157411,0.485053479,0.472639129,0.866878929,0.077259618,0.922740382,0.724108377,0.530740396,0.612866478,0.516171398,0.457504713,0.414839555
2,4.994.405.358,7.655.724.096,0.603818965,0.377339044,0.462388248,0.455395738,0.475952744,0.889781871,0.075634836,0.924365163,0.752818474,0.51894767,0.597272843,0.461856555,0.394802717,0.374831157
1,4.994.399.925,7655724.36,0.556819981,0.420385164,0.516278034,0.402455594,0.547857046,0.887951552,0.078353671,0.921646329,0.803910709,0.54278501,0.606798297,0.433538871,0.394205529,0.379399906
1,4.994.395.109,7.655.724.728,0.558805829,0.422145061,0.498744104,0.431244364,0.55359295,0.867417705,0.079227921,0.920772079,0.783564789,0.549597542,0.613525824,0.475930763,0.438312605,0.417331004
1,4.994.384.489,7.655.725.068,0.595433242,0.39404736,0.43335491,0.513183061,0.475448027,0.824112457,0.078122946,0.921877055,0.733029362,0.539167447,0.61389916,0.566178983,0.514528937,0.482743113
2,4.994.377.821,7.655.725.147,0.566759777,0.420998455,0.463772559,0.485248137,0.481388912,0.835287192,0.079011127,0.920988874,0.73994607,0.547523149,0.616540616,0.540593338,0.496950445,0.460338503
2,4.994.370.289,7655725.45,0.41349205,0.554895444,0.668499616,0.262392021,0.708314776,0.918705682,0.085283205,0.914716796,0.854720407,0.600077106,0.633627966,0.32743018,0.342037458,0.313622604
1,4.994.357.323,7.655.726.108,0.435235591,0.535694418,0.640000464,0.293002757,0.68249619,0.897770664,0.084725106,0.915274895,0.85273874,0.595204473,0.633749048,0.366559179,0.379291916,0.354788918
1,4.994.342.135,7.655.726.569,0.632325293,0.355245314,0.412581747,0.517300384,0.421644032,0.862499901,0.075467991,0.92453201,0.68521595,0.517022294,0.600242394,0.525370998,0.444812547,0.415074366
1,4.994.298.668,7.655.728.307,0.603877489,0.389311094,0.411983871,0.543224633,0.480773836,0.855167633,0.077006831,0.922993169,0.646441531,0.527893404,0.615864357,0.568723364,0.492930486,0.439645451
2,4.994.280.887,7655729.11,0.59825999,0.374856851,0.499950849,0.394666836,0.53733182,0.887489734,0.077544397,0.922455604,0.799383886,0.539112789,0.589405076,0.408650145,0.360505709,0.369448715
1,499.427.496,7.655.729.228,0.55278809,0.421309632,0.53250873,0.377679579,0.564051867,0.895933007,0.079001437,0.920998563,0.810066454,0.550040493,0.602511063,0.405839185,0.370492997,0.363512906
1,4.994.287.431,7.655.728.781,0.610294153,0.373269129,0.446247156,0.477724104,0.483777016,0.845792057,0.078004445,0.921995556,0.760417839,0.539670582,0.607647776,0.513792426,0.459922367,0.447333775
1,4.994.262.982,7.655.729.781,0.431733812,0.537729336,0.649422529,0.279719,0.698541224,0.91942312,0.084108068,0.915891933,0.851374651,0.589964658,0.633073366,0.33707357,0.342841472,0.314838075
1,4.994.253.967,7.655.730.163,0.509286777,0.470856527,0.54220702,0.398811783,0.582782984,0.881305633,0.08114918,0.91885082,0.784407163,0.564690365,0.625439966,0.450923098,0.425523067,0.390174927
2,4.994.243.595,7.655.730.545,0.759244154,0.244009682,0.244880698,0.698711449,0.242991611,0.805986026,0.072835723,0.927164276,0.491426536,0.491518343,0.594435527,0.687357241,0.552207065,0.511895507
2,4.994.238.655,7655730.98,0.781985198,0.22208186,0.22377724,0.715723694,0.217721149,0.830459823,0.07128029,0.928719711,0.432014201,0.477013753,0.588338596,0.678738846,0.523659952,0.478614984
2,4.994.228.159,7.655.731.164,0.637561992,0.356479383,0.381885075,0.566346188,0.364734083,0.865972976,0.073937621,0.926062381,0.62061687,0.500629773,0.602880432,0.563436013,0.464554755,0.409691605
2,4.994.213.959,7655731.73,0.60988502,0.371520262,0.456577051,0.46024129,0.457094967,0.891504101,0.075322826,0.924677174,0.749383933,0.516520998,0.597050237,0.461691545,0.39038569,0.369851407
2,4.994.208.402,7.655.732.059,0.58674168,0.39682521,0.46635546,0.463466825,0.479199797,0.89048824,0.07581456,0.924185441,0.723130392,0.519293091,0.60337348,0.469386694,0.400105115,0.364489799
1,4.994.197.165,7.655.732.428,0.66394056,0.330312503,0.35860931,0.583655925,0.414170101,0.810028673,0.075745128,0.924254873,0.652076062,0.51736701,0.605771996,0.610049753,0.525339493,0.493550561
1,4.994.193.337,7.655.732.731,0.634367516,0.359223742,0.386172456,0.561635358,0.404656231,0.86075872,0.074279394,0.925720607,0.634136617,0.502628041,0.60439683,0.564480534,0.470282987,0.418199916
1,4.994.188.397,7.655.732.915,0.68148255,0.315268683,0.335571428,0.608751155,0.297330648,0.869026616,0.072127772,0.927872229,0.562382085,0.483259675,0.596180774,0.583630433,0.460997568,0.405072747
2,4.994.178.889,7.655.733.257,0.668043214,0.319670299,0.383940546,0.536123872,0.334207535,0.883662137,0.072319226,0.927680776,0.651894614,0.487941248,0.588071544,0.510026291,0.403804327,0.373250682
2,4.994.172.468,7.655.733.468,0.606834477,0.372188297,0.468596006,0.441882326,0.480283558,0.878409068,0.076410021,0.923589979,0.763107189,0.525732351,0.597367917,0.453787706,0.393286948,0.384367169
2,4.994.168.517,7.655.733.666,0.544466515,0.428449146,0.544246511,0.364508283,0.581645966,0.894698427,0.079116212,0.920883788,0.812371838,0.54967922,0.605319678,0.390504828,0.356899599,0.349631008
1,4.994.164.936,7.655.733.731,0.515387297,0.454300695,0.580924624,0.32594877,0.614667892,0.8974828,0.080882999,0.919117,0.841147191,0.565036331,0.610286573,0.363922704,0.346802951,0.344007076
1,4.994.158.761,7.655.734.047,0.653354333,0.327054771,0.425479939,0.476395306,0.408177704,0.877584655,0.075258634,0.924741367,0.728076298,0.516674483,0.588805202,0.471256904,0.392067575,0.390028011
2,499.415.518,7.655.734.139,0.721057745,0.266472655,0.341334409,0.563922264,0.327612996,0.857719042,0.072685734,0.927314269,0.665726521,0.493992366,0.582457298,0.54313308,0.433699039,0.428005203
1,4.994.150.241,7.655.734.534,0.644160889,0.340977125,0.413331267,0.50565948,0.421517357,0.875633569,0.074773329,0.925226672,0.709617821,0.510967667,0.596313361,0.503023759,0.418533724,0.397399107
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.993.739.937,7655665.93,0.557167508,0.440004918,0.397197221,0.550492598,0.410185942,0.918799124,0.41626701,0.58373299,0,0.567582584,0.744043503,0.524778144,0.473044919,0.473044919
1,499.374.695,7.655.665.593,0.619115161,0.384402987,0.326626607,0.606283054,0.332877927,0.920109257,0.402903759,0.597096242,0,0.542555847,0.731597815,0.553701057,0.47105645,0.47105645
1,4.993.755.742,7.655.665.277,0.609661129,0.387599602,0.362207414,0.560215698,0.37860911,0.92293141,0.40366386,0.596336141,0,0.546616874,0.723277008,0.512096047,0.442019078,0.442019078
2,4.993.765.028,7.655.664.918,0.579090662,0.415765072,0.393551164,0.53794272,0.414216645,0.919590837,0.41111081,0.58888919,0,0.558811039,0.73483031,0.505149189,0.450775684,0.450775684
2,4.993.774.808,7.655.664.476,0.585479885,0.411436385,0.379204066,0.554322836,0.410311429,0.907226782,0.416221492,0.583778508,0,0.56847858,0.738411765,0.532222487,0.482357734,0.482357734
2,4.993.783.501,7.655.664.086,0.53497125,0.458370049,0.430165001,0.518933324,0.43749457,0.925596095,0.415735021,0.584264979,0,0.566636696,0.74535443,0.492166664,0.44603901,0.44603901
1,4.993.788.441,7.655.663.876,0.496472934,0.486999212,0.502734936,0.440943627,0.498236549,0.949490556,0.415806223,0.584193777,0,0.567084449,0.74507947,0.405004184,0.367924098,0.367924098
2,499379.99,7.655.663.433,0.550430093,0.440020589,0.4331903,0.501567293,0.456696753,0.920482,0.415372145,0.584627856,0,0.567555228,0.735761215,0.478516131,0.438612606,0.438612606
1,4.993.805.136,7.655.663.254,0.577328206,0.417676636,0.393948515,0.538783095,0.41602887,0.917343822,0.412107178,0.587892823,0,0.561389536,0.733229943,0.508568865,0.455911253,0.455911253
1,4.993.811.557,7.655.662.959,0.667285895,0.337495452,0.28885657,0.623756933,0.299567333,0.920157026,0.392962312,0.60703769,0,0.524724576,0.716623042,0.553864076,0.455034415,0.455034415
1,4.993.821.139,7.655.662.601,0.549914989,0.441246452,0.431139658,0.505240743,0.426286188,0.943865832,0.40512292,0.594877083,0,0.546931357,0.734724848,0.455271844,0.394947595,0.394947595
1,4.993.826.177,7.655.662.369,0.551826764,0.4392013,0.430536985,0.504583045,0.425156958,0.944532992,0.404017116,0.595982887,0,0.544924123,0.733253365,0.452922162,0.391493807,0.391493807
2,499.384.145,7.655.661.746,0.587685643,0.412744867,0.361624899,0.579168727,0.376458451,0.914097499,0.40950244,0.59049756,0,0.554858547,0.737096906,0.545584234,0.482305048,0.482305048
2,4.993.850.143,7.655.661.335,0.466313095,0.518912872,0.513884981,0.448833363,0.518234566,0.934215628,0.42989678,0.570103219,0,0.591993377,0.75772144,0.439638133,0.42051621,0.42051621
2,4.993.861.108,7.655.660.977,0.488423292,0.488399856,0.53898267,0.392672378,0.552357554,0.945614278,0.429230552,0.570769447,0,0.593769274,0.740817646,0.367651039,0.348303367,0.348303367
2,4.993.869.999,7.655.660.587,0.611737078,0.390023581,0.340122339,0.591993539,0.337684585,0.930014645,0.399147539,0.60085246,0,0.534805543,0.73010852,0.531445443,0.445863478,0.445863478
2,4.993.883.039,7.655.660.029,0.488156468,0.486286594,0.550182837,0.375918205,0.571682205,0.943675747,0.426219864,0.573780136,0,0.591018345,0.733390294,0.355209012,0.342398066,0.342398066
2,4.993.888.768,7.655.659.892,0.440548371,0.528336132,0.608322173,0.327241318,0.615993522,0.956534774,0.430886465,0.569113534,0,0.596705364,0.746149672,0.306966678,0.30430589,0.30430589
1,4.993.896.573,7.655.659.481,0.434462004,0.538741063,0.591476475,0.357659838,0.60836173,0.943800929,0.440398701,0.559601299,0,0.612915149,0.757149424,0.356783608,0.362160007,0.362160007
1,4.993.907.044,7.655.659.028,0.517203996,0.461778458,0.50907459,0.414108602,0.544388945,0.929850455,0.426684859,0.573315141,0,0.590144337,0.738191311,0.400237223,0.384710931,0.384710931
1,4.993.911.983,7.655.658.818,0.543004313,0.441297454,0.466782992,0.456816473,0.504571251,0.922460841,0.424212515,0.575787485,0,0.585068364,0.738031721,0.441462877,0.416226224,0.416226224
2,4.993.919.787,7.655.658.575,0.432788841,0.538129558,0.603790584,0.340475771,0.610310934,0.955323721,0.434150142,0.565849858,0,0.602155995,0.751985326,0.326281801,0.325393109,0.325393109
2,4.993.926.999,7.655.658.217,0.435931389,0.534826917,0.60205177,0.340454567,0.621125596,0.946892605,0.440939945,0.559060054,0,0.614903314,0.754847773,0.336977619,0.343928085,0.343928085
2,4.993.938.557,7.655.657.861,0.43199537,0.541493141,0.591963821,0.358984911,0.602444701,0.948488354,0.440964553,0.559035446,0,0.61271616,0.762503023,0.353355524,0.354989382,0.354989382
1,4.993.950.115,7.655.657.419,0.383653493,0.58521256,0.645465693,0.317819238,0.66124139,0.944317856,0.456807999,0.543192,0,0.640423138,0.772690111,0.333800482,0.359548433,0.359548433
2,4.993.963.649,7655656.85,0.281996666,0.675439265,0.766739232,0.218100031,0.775437488,0.957066521,0.489181987,0.510818013,0,0.694288482,0.809915372,0.25824992,0.321809545,0.321809545
2,4.993.971.354,7.655.656.482,0.276265088,0.680206787,0.775150199,0.210107696,0.781808086,0.958374335,0.496838407,0.503161594,0,0.704904166,0.811637315,0.249516904,0.31414945,0.31414945
2,4.993.980.442,7.655.656.071,0.334820084,0.617191059,0.75740006,0.188728225,0.778502875,0.963539478,0.488308008,0.511691992,0,0.69556643,0.767615289,0.206546352,0.259712881,0.259712881
