"","simulation","distance","radius","error","tpvalue","sensitivity","specificity","accuracy","model","sill","range","sderror","stand"
"7918",94,30,15,-0.05716799,0.01093225,1,1,1,3,0.1277999,42.53705,0.0001709153,"stand1"
"7919",94,30,17.5,-0.02110818,0.3540233,1,1,1,7,0.1135487,25.04793,0.0003676037,"stand1"
"7920",94,30,20,-0.0237467,0.2966427,1,1,1,7,0.1588575,35.25387,0.0008573685,"stand1"
"7921",94,35,10,-0.17854,3.471672e-17,1,1,1,4,0.1641537,21.20251,0.0002936686,"stand1"
"7922",94,35,12.5,-0.09146878,3.603787e-05,1,1,1,7,0.1430708,35.07252,0.0001022428,"stand1"
"7923",94,35,15,-0.07211961,0.001236667,1,1,1,7,0.1627758,28.97226,0.0003995639,"stand1"
"7924",94,35,17.5,-0.1169745,8.966926e-08,1,1,1,7,0.1114619,22.07903,0.0003415363,"stand1"
"7925",94,35,20,-0.06068602,0.006823938,1,1,1,7,0.1459699,28.29239,0.0002677343,"stand1"
"7926",94,40,10,-0.296394,8.632159e-52,1,1,1,7,0.1158253,17.7902,0.0002042811,"stand1"
"7927",94,40,12.5,-0.07124011,0.001424156,1,1,1,7,0.1387833,84.7252,8.541354e-05,"stand1"
"7928",94,40,15,-0.1363237,3.155828e-10,1,1,1,7,0.1402165,18.54353,0.0004375511,"stand1"
"7929",94,40,17.5,-0.05189094,0.02116207,1,1,1,7,0.1391743,24.65854,0.0003573183,"stand1"
"7930",94,40,20,-0.1328056,9.496151e-10,1,1,1,3,0.1393185,39.39567,0.0002775552,"stand1"
"7931",94,45,10,-0.3183817,1.788438e-61,1,1,1,7,0.1706603,15.04281,0.0002109327,"stand1"
"7932",94,45,12.5,-0.230431,2.822251e-29,1,1,1,7,0.08361207,36.33794,0.0001900105,"stand1"
"7933",94,45,15,-0.1583113,1.462311e-13,1,1,1,3,0.1156116,45.3784,0.0002495902,"stand1"
"7934",94,45,17.5,-0.1873351,6.109512e-19,1,1,1,7,0.1129508,23.51466,0.0002965012,"stand1"
"7935",94,45,20,-0.2154793,2.407431e-25,1,1,1,3,0.1322072,45.59507,0.0004306722,"stand1"
"7936",94,50,10,-0.2717678,2.591483e-42,1,1,1,7,0.09983636,12.31063,7.413176e-05,"stand1"
"7937",94,50,12.5,-0.1072999,1.051094e-06,1,1,1,7,0.150813,19.71759,0.0002935368,"stand1"
"7938",94,50,15,0.06332454,0.006774154,1,1,1,7,0.1751437,97.49483,6.058703e-05,"stand1"
"7939",94,50,17.5,-0.1943712,1.996837e-20,1,1,1,3,0.1407532,43.75579,0.0009774244,"stand1"
"7940",94,50,20,-0.08970976,5.146164e-05,1,1,1,7,0.1233134,34.55491,0.0003695184,"stand1"
"7941",94,55,10,-0.112577,2.826147e-07,1,1,1,7,0.09884976,98.83575,6.725778e-05,"stand1"
"7942",94,55,12.5,0.02902375,0.2100828,1,1,1,7,0.1717697,31.11659,0.000158018,"stand1"
"7943",94,55,15,0.03254178,0.1603902,1,1,1,7,0.1728804,86.41926,8.278453e-05,"stand1"
"7944",94,55,17.5,-0.237467,2.910675e-31,1,1,1,7,0.09745179,19.2184,0.0001297457,"stand1"
"7945",94,55,20,0.04045734,0.08166315,1,1,1,7,0.150236,43.97502,0.0004539393,"stand1"
"7946",94,60,10,0.004397537,0.8482182,1,1,1,3,0.1363409,82.82464,0.0001421673,"stand1"
"7947",94,60,12.5,-0.03166227,0.1628347,1,1,1,3,0.1353124,223.9406,0.00014583,"stand1"
"7948",94,60,15,0.008795075,0.7022895,1,1,1,4,0.09844937,13.01226,0.0001520971,"stand1"
"7949",94,60,17.5,-0.1539138,7.596876e-13,1,1,1,4,0.1537777,25.11014,0.0009685217,"stand1"
"7950",94,60,20,-0.1688654,2.20607e-15,1,1,1,3,0.0933998,152.2458,0.0003306674,"stand1"
"7951",94,65,10,-0.3412489,7.14958e-73,1,1,1,4,0.105484,24.93377,6.404887e-05,"stand1"
"7952",94,65,12.5,-0.237467,2.910675e-31,1,1,1,7,0.1659358,37.51558,0.0001888177,"stand1"
"7953",94,65,15,-0.1697449,1.531304e-15,1,1,1,3,0.08745045,51.24892,0.0001193011,"stand1"
"7954",94,65,17.5,-0.3245383,2.092136e-64,1,1,1,7,0.1320451,21.33938,0.0001534209,"stand1"
"7955",94,65,20,-0.3456464,3.164901e-75,1,1,1,3,0.08969815,32.21459,0.0001910431,"stand1"
"7956",94,70,10,0.1037819,1.118018e-05,1,1,1,7,0.1341291,67.18907,2.457822e-05,"stand1"
"7957",94,70,12.5,-0.08355321,0.0001693649,1,1,1,3,1,98.23441,0,"stand1"
"7958",94,70,15,-0.2313105,1.611281e-29,1,1,1,3,1,99.20181,0,"stand1"
"7959",94,70,17.5,0.09322779,7.618769e-05,1,1,1,7,0.153074,79.34842,0.0002086794,"stand1"
"7960",94,70,20,-0.1653474,9.275331e-15,1,1,1,4,0.1321323,10.68898,5.644625e-05,"stand1"
"7961",94,75,10,-0.1240106,1.288789e-08,1,1,1,4,0.1559926,12.60208,9.304825e-05,"stand1"
"7962",94,75,12.5,-0.07739666,0.000511934,1,1,1,7,0.1117563,259.695,1.257505e-05,"stand1"
"7963",94,75,15,-0.2269129,2.573429e-28,1,1,1,4,0.1770957,27.92203,0.0002807392,"stand1"
"7964",94,75,17.5,-0.296394,8.632159e-52,1,1,1,3,0.1464276,66.60395,7.439333e-05,"stand1"
"7965",94,75,20,-0.2198769,1.842175e-26,1,1,1,4,0.1175099,11.43263,0.0009081264,"stand1"
"7966",94,80,10,-0.235708,9.313269e-31,1,1,1,4,0.2740791,35.62568,0.0002818821,"stand1"
"7967",94,80,12.5,0.1081794,4.772984e-06,1,1,1,4,0.1795994,16.49946,0.000505352,"stand1"
"7968",94,80,15,-0.02462621,0.2789593,1,1,1,3,0.113802,181.602,6.061499e-05,"stand1"
"7969",94,80,17.5,-0.1521548,1.4451e-12,1,1,1,7,0.1399834,14.85575,0.0003447496,"stand1"
"7970",94,80,20,-0.2937555,1.043405e-50,1,1,1,3,0.1468172,58.66382,0.000539308,"stand1"
"7971",94,85,10,-0.1829376,4.756447e-18,1,1,1,7,2.09029,1537.044,4.77099e-06,"stand1"
"7972",94,85,12.5,-0.1978892,3.383693e-21,1,1,1,7,1.202487,1455.097,5.990584e-06,"stand1"
"7973",94,85,15,0.04221636,0.06938815,1,1,1,4,0.06926964,71.80529,0.0001611964,"stand1"
"7974",94,85,17.5,-0.2330695,5.201758e-30,1,1,1,7,0.08367221,42.75574,4.829325e-05,"stand1"
"7975",94,85,20,-0.3975374,6.207881e-107,1,1,1,7,0.1185007,11.55016,0.0004178053,"stand1"
"7976",94,90,10,-0.2066843,3.293403e-23,1,1,1,3,0.1093644,95.5469,4.708332e-06,"stand1"
"7977",94,90,12.5,-0.4151275,4.243257e-119,1,1,1,4,0.003201437,74.84651,1.450424e-07,"stand1"
"7978",94,90,15,-0.3227792,1.473658e-63,1,1,1,4,0.05883212,73.68175,0.0001380926,"stand1"
"7979",94,90,17.5,-0.2691293,2.232961e-41,1,1,1,7,0.2022398,31.4361,0.0005160908,"stand1"
"7980",94,90,20,-0.2225154,3.800243e-27,1,1,1,7,0.1511591,14.61381,0.0001569074,"stand1"
"7981",94,95,10,0.1671064,2.879755e-12,1,1,1,7,0.1485202,110.7353,9.758396e-07,"stand1"
"7982",94,95,12.5,-0.299912,2.931292e-53,1,1,1,7,0.08324427,28.96333,1.55651e-05,"stand1"
"7983",94,95,15,-0.2154793,2.407431e-25,1,1,1,4,0.1439995,38.76591,7.882035e-05,"stand1"
"7984",94,95,17.5,-0.233949,2.941317e-30,1,1,1,7,0.09726873,15.08235,0.0001224948,"stand1"
"7985",94,95,20,-0.09674582,1.185308e-05,1,1,1,7,0.08493809,11.91825,8.606022e-05,"stand1"
"7986",94,100,10,-0.2110818,2.920439e-24,1,1,1,4,0.02210239,84.47524,1.42463e-06,"stand1"
"7987",94,100,12.5,-0.2040457,1.361459e-22,1,1,1,7,0.1628789,20.29043,0.0001283068,"stand1"
"7988",94,100,15,-0.06068602,0.006823938,1,1,1,7,0.08342897,26.78935,0.0001399761,"stand1"
"7989",94,100,17.5,-0.4204046,7.798033e-123,1,1,1,4,0.02729194,11.22361,5.309447e-05,"stand1"
"7990",94,100,20,-0.3544415,4.295079e-80,1,1,1,7,0.1295132,12.00278,0.000350735,"stand1"
"7991",95,20,10,-0.04397537,0.05148534,1,1,1,7,0.1530873,23.17297,0.000143628,"stand1"
"7992",95,20,12.5,0.00351803,0.8782732,1,1,1,7,0.1469029,23.37127,0.001112118,"stand1"
"7993",95,20,15,0.004397537,0.8482182,1,1,1,7,0.1546119,28.59196,0.001046959,"stand1"
"7994",95,20,17.5,-0.0114336,0.6168596,1,1,1,7,0.139008,31.71445,0.001350587,"stand1"
"7995",95,20,20,0,1,1,1,1,2,0.1443108,21.40494,0.00123537,"stand1"
"7996",95,25,10,-0.1363237,3.155828e-10,1,1,1,7,0.1320583,20.65323,0.0001477432,"stand1"
"7997",95,25,12.5,0.02110818,0.3608478,1,1,1,3,0.1350005,57.38873,0.0002178013,"stand1"
"7998",95,25,15,-0.002638522,0.9083607,1,1,1,7,0.1399973,26.81118,0.0002644625,"stand1"
"7999",95,25,17.5,-0.007915567,0.7293854,1,1,1,7,0.1534987,25.34043,0.0003998637,"stand1"
"8000",95,25,20,-0.006156552,0.7880034,1,1,1,7,0.1440266,33.29557,0.0003308384,"stand1"
"8001",95,30,10,-0.1292876,2.762988e-09,1,1,1,3,0.1181722,33.27626,0.0001028839,"stand1"
"8002",95,30,12.5,-0.04485488,0.04691827,1,1,1,3,0.1005474,91.77696,0.0003049891,"stand1"
"8003",95,30,15,-0.05716799,0.01093225,1,1,1,2,0.1466781,23.60341,0.0005687026,"stand1"
"8004",95,30,17.5,-0.09234828,3.007678e-05,1,1,1,7,0.1227707,31.66111,0.0007047191,"stand1"
"8005",95,30,20,-0.04045734,0.07358323,1,1,1,7,0.09994114,24.93306,0.0002551414,"stand1"
"8006",95,35,10,-0.06684257,0.002814344,1,1,1,7,0.1580891,31.87484,0.0001744687,"stand1"
"8007",95,35,12.5,-0.09146878,3.603787e-05,1,1,1,4,0.1579555,21.15786,0.0003374932,"stand1"
"8008",95,35,15,-0.05804749,0.009739998,1,1,1,7,0.1153693,17.44914,5.606567e-05,"stand1"
"8009",95,35,17.5,-0.09762533,9.785439e-06,1,1,1,7,0.09752741,24.52052,0.000319458,"stand1"
"8010",95,35,20,-0.07211961,0.001236667,1,1,1,7,0.1396739,47.10888,0.000826356,"stand1"
"8011",95,40,10,-0.1609499,5.291528e-14,1,1,1,7,0.04939683,79.88498,9.769243e-05,"stand1"
"8012",95,40,12.5,-0.1952507,1.286419e-20,1,1,1,7,0.1283168,18.59533,0.0002877808,"stand1"
"8013",95,40,15,-0.1134565,2.255192e-07,1,1,1,3,0.1465637,38.14588,0.0009604899,"stand1"
"8014",95,40,17.5,-0.03254178,0.1513333,1,1,1,7,0.1339689,26.75678,0.0004005356,"stand1"
"8015",95,40,20,-0.03430079,0.13018,1,1,1,3,0.1187774,121.5464,0.0003857846,"stand1"
"8016",95,45,10,-0.03166227,0.1628347,1,1,1,7,0.1635471,27.84985,3.812995e-05,"stand1"
"8017",95,45,12.5,0.005277045,0.8183994,1,1,1,7,0.2223673,549.1744,0.0003651562,"stand1"
"8018",95,45,15,-0.1952507,1.286419e-20,1,1,1,3,0.1418606,38.24331,0.0002359331,"stand1"
"8019",95,45,17.5,-0.2102023,4.768737e-24,1,1,1,3,0.1093146,46.22235,0.0004730973,"stand1"
"8020",95,45,20,0.06948109,0.003015794,1,1,1,7,0.1531918,63.30274,0.0007656637,"stand1"
"8021",95,50,10,0.03957784,0.08843605,1,1,1,4,0.1549508,25.36153,8.228392e-05,"stand1"
"8022",95,50,12.5,0.02726473,0.2387921,1,1,1,3,0.1104885,167.0631,2.146389e-05,"stand1"
"8023",95,50,15,-0.1495163,3.727413e-12,1,1,1,3,0.1378013,38.36057,0.0002286368,"stand1"
"8024",95,50,17.5,-0.05101143,0.02349903,1,1,1,7,0.1663047,69.08963,0.0003134917,"stand1"
"8025",95,50,20,-0.07299912,0.001072082,1,1,1,7,0.1477267,34.69386,0.0007368988,"stand1"
"8026",95,55,10,0.02814424,0.2241052,1,1,1,7,0.2087848,75.00366,0.0003151063,"stand1"
"8027",95,55,12.5,-0.1811785,1.061495e-17,1,1,1,7,0.134451,14.38903,0.0002215698,"stand1"
"8028",95,55,15,-0.3632366,3.56927e-85,1,1,1,4,0.1276275,12.72886,0.0003027598,"stand1"
"8029",95,55,17.5,-0.3280563,3.985215e-66,1,1,1,3,0.1222453,42.4673,0.0001677293,"stand1"
"8030",95,55,20,-0.2383465,1.619196e-31,1,1,1,3,0.09619196,35.37928,0.0002527917,"stand1"
"8031",95,60,10,-0.412489,3.046213e-117,1,1,1,7,0.0333053,57.9103,0.0002377834,"stand1"
"8032",95,60,12.5,-0.3729112,5.2556e-91,1,1,1,4,0.1234136,16.2229,3.272938e-05,"stand1"
"8033",95,60,15,-0.2506596,3.092573e-35,1,1,1,3,0.08051935,36.59556,0.0002392591,"stand1"
"8034",95,60,17.5,-0.3333333,9.085972e-69,1,1,1,3,0.1407748,48.21078,0.0006071138,"stand1"
"8035",95,60,20,-0.06596306,0.003209361,1,1,1,7,0.1018928,28.1886,0.0002095111,"stand1"
"8036",95,65,10,-0.1354442,4.169673e-10,1,1,1,7,0.1739625,11.22417,0.0003201677,"stand1"
"8037",95,65,12.5,-0.01495163,0.5124328,1,1,1,4,0.1462612,14.11002,0.0002223469,"stand1"
"8038",95,65,15,-0.1890941,2.639557e-19,1,1,1,3,0.1003657,36.82473,9.961463e-05,"stand1"
"8039",95,65,17.5,-0.3817062,1.597855e-96,1,1,1,4,0.1135207,11.82357,0.0001732831,"stand1"
"8040",95,65,20,-0.2251539,7.625686e-28,1,1,1,3,0.1450773,47.36693,0.0009808707,"stand1"
"8041",95,70,10,-0.1037819,2.428651e-06,1,1,1,4,0.1286745,18.01766,7.667288e-05,"stand1"
"8042",95,70,12.5,0.03693931,0.1115275,1,1,1,4,0.2549275,24.67722,0.0002471621,"stand1"
"8043",95,70,15,-0.1090589,6.836441e-07,1,1,1,3,1,99.45853,0,"stand1"
"8044",95,70,17.5,-0.1978892,3.383693e-21,1,1,1,7,0.1338224,19.57103,0.0002704446,"stand1"
"8045",95,70,20,-0.1459982,1.277756e-11,1,1,1,7,0.1125386,17.61107,0.0004223682,"stand1"
"8046",95,75,10,0.07475814,0.001437559,1,1,1,7,0.1081083,104.8368,3.646833e-05,"stand1"
"8047",95,75,12.5,0.009674582,0.6742413,1,1,1,7,0.1021975,69.48119,5.200162e-05,"stand1"
"8048",95,75,15,-0.0474934,0.03519698,1,1,1,3,0.1174997,29.7964,0.0003651012,"stand1"
"8049",95,75,17.5,-0.2779244,1.487347e-44,1,1,1,3,0.1696495,50.18859,0.0005252178,"stand1"
"8050",95,75,20,-0.2172383,8.689202e-26,1,1,1,3,0.119741,42.2336,0.0002310773,"stand1"
"8051",95,80,10,-0.2594547,4.495597e-38,1,1,1,3,1,98.23441,0,"stand1"
"8052",95,80,12.5,-0.1011434,4.462546e-06,1,1,1,7,0.2269222,18.3724,0.0002929902,"stand1"
"8053",95,80,15,0.05980651,0.01047438,1,1,1,3,0.1256062,128.0726,0.0002729123,"stand1"
"8054",95,80,17.5,-0.233949,2.941317e-30,1,1,1,7,0.1598402,19.81856,0.00044436,"stand1"
"8055",95,80,20,-0.2277924,1.487953e-28,1,1,1,3,0.1168722,42.12048,0.0002025395,"stand1"
"8056",95,85,10,-0.07475814,0.0008016934,1,1,1,3,0.04537145,69.33593,1.115238e-06,"stand1"
"8057",95,85,12.5,-0.4098505,2.139694e-115,1,1,1,7,0.1167792,594.3844,1.641115e-05,"stand1"
"8058",95,85,15,-0.2541777,2.365134e-36,1,1,1,7,0.2304279,21.04468,8.29922e-05,"stand1"
"8059",95,85,17.5,-0.1530343,1.048965e-12,1,1,1,7,0,76.55717,6.285719e-05,"stand1"
"8060",95,85,20,-0.3315743,7.036584e-68,1,1,1,7,0.1370181,21.77307,0.0002871449,"stand1"
"8061",95,90,10,-0.3333333,9.085972e-69,1,1,1,4,0.07045342,11.10471,4.369251e-05,"stand1"
"8062",95,90,12.5,-0.058927,0.008664259,1,1,1,7,0.1557926,26.01463,0.0001710724,"stand1"
"8063",95,90,15,-0.1389622,1.350773e-10,1,1,1,3,0.1318221,81.49085,0.0001243015,"stand1"
"8064",95,90,17.5,-0.3808267,5.810464e-96,1,1,1,7,0.1320601,15.87286,7.313927e-05,"stand1"
"8065",95,90,20,-0.2233949,2.231734e-27,1,1,1,3,0.1463005,31.57334,0.000358852,"stand1"
"8066",95,95,10,-0.08707124,8.665287e-05,1,1,1,7,0.1752659,63.97811,3.165273e-05,"stand1"
"8067",95,95,12.5,0.07475814,0.001437559,1,1,1,7,0.1562961,14.45922,5.919673e-05,"stand1"
"8068",95,95,15,0.0123131,0.5929862,1,1,1,7,4.836117,36029.87,9.394467e-05,"stand1"
"8069",95,95,17.5,-0.05101143,0.02349903,1,1,1,7,0.1031432,14.38406,0.0002771955,"stand1"
"8070",95,95,20,-0.3034301,9.288921e-55,1,1,1,7,0.1618344,16.35158,0.0002222992,"stand1"
"8071",95,100,10,0.03957784,0.08843605,1,1,1,7,0.2104087,164.5101,6.962441e-06,"stand1"
"8072",95,100,12.5,0.1978892,1.886839e-16,1,1,1,7,0.2079121,53.7608,2.08458e-05,"stand1"
"8073",95,100,15,-0.3324538,2.534587e-68,1,1,1,3,0.1806058,50.23492,0.0001226034,"stand1"
"8074",95,100,17.5,-0.2858399,1.469727e-47,1,1,1,7,0.07047391,13.56217,0.0001170654,"stand1"
"8075",95,100,20,-0.1248901,1.00216e-08,1,1,1,7,0.08315102,12.50211,0.0001777276,"stand1"
"8076",96,20,10,0.01759015,0.4458789,1,1,1,7,0.1403689,36.6988,0.0007864897,"stand1"
"8077",96,20,12.5,-0.02550572,0.2619959,1,1,1,7,0.1427053,38.03718,0.0005704482,"stand1"
"8078",96,20,15,-0.009674582,0.6722392,1,1,1,7,0.1503318,22.92616,0.0005977321,"stand1"
"8079",96,20,17.5,-0.009674582,0.6722392,1,1,1,7,0.1380099,39.45558,0.001238688,"stand1"
"8080",96,20,20,-0.01319261,0.5635129,1,1,1,7,0.1463449,26.86863,0.0006370021,"stand1"
"8081",96,25,10,-0.1512753,1.986319e-12,1,1,1,3,0.132823,37.25638,0.0001945151,"stand1"
"8082",96,25,12.5,-0.06420405,0.004153368,1,1,1,3,0.1386303,42.03477,0.0001450817,"stand1"
"8083",96,25,15,-0.06244503,0.005340706,1,1,1,7,0.1408353,20.61868,0.0008754529,"stand1"
"8084",96,25,17.5,-0.0351803,0.1204923,1,1,1,7,0.1497391,22.05834,0.0003223748,"stand1"
"8085",96,25,20,-0.05540897,0.01370856,1,1,1,7,0.1486403,21.31693,0.0005441251,"stand1"
"8086",96,30,10,-0.07739666,0.000511934,1,1,1,2,0.1210885,25.10399,0.0001837347,"stand1"
"8087",96,30,12.5,-0.06508355,0.003653918,1,1,1,3,0.1315147,45.24969,0.0002155301,"stand1"
"8088",96,30,15,-0.05189094,0.02116207,1,1,1,7,0.1480458,30.25104,0.0003588428,"stand1"
"8089",96,30,17.5,-0.1055409,1.603784e-06,1,1,1,7,0.1200843,34.38122,0.0005688592,"stand1"
"8090",96,30,20,-0.03430079,0.13018,1,1,1,3,0.1315688,40.77932,0.00046329,"stand1"
"8091",96,35,10,-0.05628848,0.01225142,1,1,1,7,0.1700708,40.67693,0.0002613728,"stand1"
"8092",96,35,12.5,-0.02990325,0.1877691,1,1,1,2,0.1639759,24.017,0.00015791,"stand1"
"8093",96,35,15,-0.04045734,0.07358323,1,1,1,7,0.1258598,45.62007,0.0001504505,"stand1"
"8094",96,35,17.5,-0.006156552,0.7880034,1,1,1,7,0.1448453,30.70649,9.719808e-05,"stand1"
"8095",96,35,20,-0.09498681,1.729634e-05,1,1,1,7,0.1070009,21.50143,0.000414036,"stand1"
"8096",96,40,10,-0.04925242,0.02884524,1,1,1,7,0.115896,62.75865,6.902346e-05,"stand1"
"8097",96,40,12.5,-0.02990325,0.1877691,1,1,1,3,0.1143315,125.0967,6.589567e-05,"stand1"
"8098",96,40,15,-0.01759015,0.4404859,1,1,1,7,0.1562663,50.01787,0.0004436469,"stand1"
"8099",96,40,17.5,-0.01759015,0.4404859,1,1,1,7,0.1488897,84.74652,0.0003007543,"stand1"
"8100",96,40,20,-0.04045734,0.07358323,1,1,1,7,0.1441038,55.34289,0.0006249217,"stand1"
"8101",96,45,10,-0.1679859,3.170451e-15,1,1,1,4,0.1867982,22.44166,0.0001381847,"stand1"
"8102",96,45,12.5,-0.02550572,0.2619959,1,1,1,7,0.1554884,35.51542,0.0002400081,"stand1"
"8103",96,45,15,-0.2972735,3.729474e-52,1,1,1,3,0.1166231,44.94143,0.0001802625,"stand1"
"8104",96,45,17.5,-0.2189974,3.098793e-26,1,1,1,3,0.1397076,42.86868,0.0003214904,"stand1"
"8105",96,45,20,-0.1451187,1.729001e-11,1,1,1,3,0.1116759,47.54771,0.0001142898,"stand1"
"8106",96,50,10,0.02550572,0.2701978,1,1,1,7,0.1412139,192.6976,6.797067e-05,"stand1"
"8107",96,50,12.5,0.0123131,0.5929862,1,1,1,7,0.1780648,305.8483,0.0002182423,"stand1"
"8108",96,50,15,-0.175022,1.626746e-16,1,1,1,7,0.1419137,25.18479,4.614049e-05,"stand1"
"8109",96,50,17.5,-0.1336851,7.232958e-10,1,1,1,3,0.12882,51.30021,0.0001539062,"stand1"
"8110",96,50,20,-0.1530343,1.048965e-12,1,1,1,3,0.1199583,39.72334,0.0001346383,"stand1"
"8111",96,55,10,-0.2823219,3.313715e-46,1,1,1,7,0.09109374,37.76829,0.0001344432,"stand1"
"8112",96,55,12.5,-0.2295515,4.92761e-29,1,1,1,4,0.04558827,24.71954,0.0003350031,"stand1"
"8113",96,55,15,-0.1284081,3.58987e-09,1,1,1,7,0.1484488,29.19026,0.0002832782,"stand1"
"8114",96,55,17.5,0.03430079,0.1391783,1,1,1,7,0.1717145,51.57976,0.0004158446,"stand1"
"8115",96,55,20,-0.1970097,5.295552e-21,1,1,1,7,0.1267904,24.8142,0.0001954437,"stand1"
"8116",96,60,10,-0.3078276,1.125241e-56,1,1,1,7,0.1263238,35.95444,0.0001105383,"stand1"
"8117",96,60,12.5,-0.06068602,0.006823938,1,1,1,7,0.1316303,35.19371,0.0001422578,"stand1"
"8118",96,60,15,-0.3148637,7.649579e-60,1,1,1,3,0.1309135,42.20337,0.0002469231,"stand1"
"8119",96,60,17.5,-0.3614776,3.851634e-84,1,1,1,7,0.1201823,18.88502,0.0003448898,"stand1"
"8120",96,60,20,-0.3377309,5.00425e-71,1,1,1,7,0.140865,180.2242,0.0006180806,"stand1"
"8121",96,65,10,-0.1873351,6.109512e-19,1,1,1,3,0.1060876,30.99974,4.763145e-05,"stand1"
"8122",96,65,12.5,-0.291117,1.214225e-49,1,1,1,7,0.1619565,17.7431,0.0001904298,"stand1"
"8123",96,65,15,-0.1002639,5.445485e-06,1,1,1,3,0.1472443,42.76642,0.0003861744,"stand1"
"8124",96,65,17.5,0.00351803,0.8782732,1,1,1,4,0.120442,12.17053,0.0001760052,"stand1"
"8125",96,65,20,-0.2295515,4.92761e-29,1,1,1,3,0.1205874,52.37592,0.0006158798,"stand1"
"8126",96,70,10,-0.0123131,0.5899168,1,1,1,7,0.1005545,53.11779,7.312574e-05,"stand1"
"8127",96,70,12.5,-0.3025506,2.216035e-54,1,1,1,3,0.1045127,87.25533,0.0002623693,"stand1"
"8128",96,70,15,-0.08443272,0.0001436154,1,1,1,7,0.1540114,187.9668,0.000192307,"stand1"
"8129",96,70,17.5,-0.2594547,4.495597e-38,1,1,1,7,0.1140363,27.55875,0.0001095658,"stand1"
"8130",96,70,20,-0.04925242,0.02884524,1,1,1,3,0.09857455,37.48795,0.0004245399,"stand1"
"8131",96,75,10,-0.2770449,3.145314e-44,1,1,1,7,0.06562978,31.79801,6.081796e-06,"stand1"
"8132",96,75,12.5,-0.1029024,2.98023e-06,1,1,1,3,1,98.23441,0,"stand1"
"8133",96,75,15,-0.1248901,1.00216e-08,1,1,1,4,0.1703047,14.55067,0.0003512208,"stand1"
"8134",96,75,17.5,0.03693931,0.1115275,1,1,1,7,0.1666076,64.92896,0.0003993003,"stand1"
"8135",96,75,20,-0.1416007,5.670685e-11,1,1,1,7,0.1454019,19.33088,0.0005249088,"stand1"
"8136",96,80,10,0.07124011,0.002367285,1,1,1,3,0.08401696,119.7739,2.117888e-05,"stand1"
"8137",96,80,12.5,0.1319261,2.854254e-08,1,1,1,7,0.1451163,52.88859,9.648847e-05,"stand1"
"8138",96,80,15,-0.3122252,1.219518e-58,1,1,1,7,0.1535432,17.22764,0.000130116,"stand1"
"8139",96,80,17.5,-0.2629727,2.977925e-39,1,1,1,3,0.1411705,66.27335,0.0002110523,"stand1"
"8140",96,80,20,-0.02814424,0.2153751,1,1,1,7,0.1531179,16.96075,0.0003785521,"stand1"
"8141",96,85,10,0.08091469,0.0005731018,1,1,1,7,0.2817016,518.0996,1.196536e-05,"stand1"
"8142",96,85,12.5,-0.299912,2.931292e-53,1,1,1,4,172.0512,8205.885,0.0002295782,"stand1"
"8143",96,85,15,-0.1459982,1.277756e-11,1,1,1,4,0.1153704,11.20327,2.691836e-05,"stand1"
"8144",96,85,17.5,-0.1794195,2.34479e-17,1,1,1,3,0.09211828,18.32428,0.0002847485,"stand1"
"8145",96,85,20,-0.2286719,8.576281e-29,1,1,1,3,0.1698321,92.35289,0.0006327874,"stand1"
"8146",96,90,10,-0.1864556,9.258248e-19,1,1,1,7,0.1292117,464.4938,1.059813e-05,"stand1"
"8147",96,90,12.5,-0.3175022,4.605284e-61,1,1,1,7,0.2129818,18.51562,0.000286447,"stand1"
"8148",96,90,15,-0.3254178,7.827593e-65,1,1,1,4,0.05528711,73.68175,0.0001146179,"stand1"
"8149",96,90,17.5,0.04309587,0.06384781,1,1,1,7,43.72276,7967.167,0.0001618602,"stand1"
"8150",96,90,20,-0.2752858,1.390119e-43,1,1,1,7,0.1903247,25.18048,0.0004685573,"stand1"
"8151",96,95,10,0.1380827,6.555919e-09,1,1,1,7,0.2540899,546.4256,4.477003e-05,"stand1"
"8152",96,95,12.5,-0.1583113,1.462311e-13,1,1,1,3,0.178587,115.879,6.296029e-05,"stand1"
"8153",96,95,15,-0.2744063,2.905368e-43,1,1,1,7,0.1268957,23.03257,8.719952e-05,"stand1"
"8154",96,95,17.5,0.07915567,0.0007498627,1,1,1,7,0.1267915,17.71838,0.000196836,"stand1"
"8155",96,95,20,-0.1952507,1.286419e-20,1,1,1,3,0.09898163,24.61834,0.0006569002,"stand1"
"8156",96,100,10,-0.1987687,2.15613e-21,1,1,1,7,0.06021612,56.35068,1.170686e-06,"stand1"
"8157",96,100,12.5,-0.182058,7.114733e-18,1,1,1,7,66.58532,10151.81,4.416237e-05,"stand1"
"8158",96,100,15,-0.3078276,1.125241e-56,1,1,1,7,0.2003563,30.06285,0.0001547839,"stand1"
"8159",96,100,17.5,-0.3729112,5.2556e-91,1,1,1,4,0.05104114,11.01317,0.0001711427,"stand1"
"8160",96,100,20,-0.1934916,3.091186e-20,1,1,1,4,0.09943543,11.6875,0.0003746794,"stand1"
"8161",97,20,10,-0.01407212,0.5376763,1,1,1,7,0.1428567,21.43796,0.0003181038,"stand1"
"8162",97,20,12.5,-0.02022867,0.3745861,1,1,1,7,0.1536905,22.02522,0.0002842665,"stand1"
"8163",97,20,15,-0.01495163,0.5124328,1,1,1,7,0.1297446,25.93951,0.0005540781,"stand1"
