"STAND","COMPANY","SPACING","SPECIES","AGE","STATS","NDVI"
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.0125099172056117
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.865546218487395
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.943243243243243
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.87983308088795
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.0136473060464929
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.849613492621223
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.908201147485656
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.860522530842999
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.012552702073777
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.821311475409836
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.885161290322581
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.826094954571368
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.0253847327900582
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.694868238557559
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.879237972231191
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.830308465721787
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.0331610590720771
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.65016077170418
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MAX",0.881619937694704
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MEAN",0.815914929956181
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"SD",0.0268779348922264
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MIN",0.65489404641776
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MAX",0.866846907739101
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MEAN",0.857355366079141
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"SD",0.0278258700316952
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MIN",0.717484359565361
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MAX",0.902564102564103
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MEAN",0.829802055399414
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"SD",0.0322523111295974
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MIN",0.665289256198347
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MAX",0.885985748218527
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MEAN",0.830112123254702
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"SD",0.0280827666884007
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MIN",0.687126219704123
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MAX",0.880769230769231
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.605883852669606
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.264726581407536
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.213343677269201
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.886386554621849
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.600471020252263
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.263920507924984
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.217598097502973
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.908355795148248
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.609619437018671
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.252248290411682
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.232658072437078
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.89522700814901
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.623344603151023
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.250015980919267
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.240847784200385
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.896930655551345
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.612799854820309
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.245001386102619
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.24812030075188
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MAX",0.914647377938517
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MEAN",0.676174968251093
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"SD",0.219873121968533
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MIN",0.290023201856148
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MAX",0.919685039370079
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MEAN",0.680385071437172
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"SD",0.21925623514495
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MIN",0.315487571701721
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MAX",0.933415536374846
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MEAN",0.665696067223727
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"SD",0.21102419750811
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MIN",0.256296296296296
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MAX",0.894423158790975
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MEAN",0.66524212777495
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"SD",0.216839855829709
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MIN",0.280947255113025
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MAX",0.924131627056673
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.718633216441528
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.166012865538271
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.352830188679245
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.902439024390244
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.660214552830694
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.20736174157901
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.321695760598504
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.890728476821192
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.644454820664321
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.207799786537561
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.28
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.87624750499002
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.630388106376958
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.208696585380492
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.25642490005711
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.868493150684931
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.229299997640121
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.11402654496641
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",-0.159322033898305
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MAX",0.473165388828039
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MEAN",0.644105713690711
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"SD",0.214801162167137
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MIN",0.248407643312102
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MAX",0.875562218890555
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MEAN",0.600689602023053
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"SD",0.212987780001633
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MIN",0.228282828282828
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MAX",0.848024316109423
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MEAN",0.602068728099329
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"SD",0.208962903931366
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MIN",0.208480565371025
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MAX",0.839335180055402
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MEAN",0.592004145438863
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"SD",0.22352276075728
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MIN",0.214870825456837
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",60,"MAX",0.864089775561097
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.629941457297883
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.224566468039609
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.250163291966035
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.882218410520297
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.494635310587618
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.253126194538664
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.167726161369193
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.857585139318885
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.504966994344215
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.257670070379952
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.151020408163265
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.875555555555556
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.451230631658417
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.251888593215297
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.143
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MAX",0.830108541764983
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MEAN",0.452677888990732
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"SD",0.240993648624905
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",61,"MIN",0.160366552119129
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MAX",0.806380638063806
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MEAN",0.460788143368694
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"SD",0.26554131407409
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MIN",0.109386369148678
"MA02BMOS6E","KLABIN","2x2","EUCALYPTUS",62,"MAX",0.836691410392365
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.835555184471017
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.0640539309747293
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.588862867551392
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.902807123453064
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.823703813460691
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.0519186239502438
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.622067216233354
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.893298633702017
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.803885874050446
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.055446191210972
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.576768257619321
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.872654917566799
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.820776326882084
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.0597778291874169
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.568266600348172
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.895508123606244
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.778184364995435
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.0549787517785549
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.548472775564409
"MA02BMOS7A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.859356376638856
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.835555184471017
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.0640539309747293
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.588862867551392
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.902807123453064
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.823703813460691
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.0519186239502438
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.622067216233354
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.893298633702017
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.803885874050446
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.055446191210972
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.576768257619321
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.872654917566799
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.820776326882084
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.0597778291874169
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.568266600348172
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.895508123606244
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.778184364995435
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.0549787517785549
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.548472775564409
"MA02BMOS7C","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.859356376638856
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.835555184471017
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.0640539309747293
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.588862867551392
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.902807123453064
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.823703813460691
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.0519186239502438
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.622067216233354
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.893298633702017
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.803885874050446
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.055446191210972
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.576768257619321
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.872654917566799
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.820776326882084
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.0597778291874169
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.568266600348172
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.895508123606244
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MEAN",0.778184364995435
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"SD",0.0549787517785549
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MIN",0.548472775564409
"MA02BMOS8A","KLABIN","3.3x2.2","EUCALYPTUS",1,"MAX",0.859356376638856
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MEAN",0.835555184471017
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"SD",0.0640539309747293
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MIN",0.588862867551392
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MAX",0.902807123453064
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MEAN",0.823703813460691
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"SD",0.0519186239502438
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MIN",0.622067216233354
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MAX",0.893298633702017
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MEAN",0.803885874050446
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"SD",0.055446191210972
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MIN",0.576768257619321
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MAX",0.872654917566799
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MEAN",0.820776326882084
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"SD",0.0597778291874169
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MIN",0.568266600348172
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MAX",0.895508123606244
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MEAN",0.778184364995435
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"SD",0.0549787517785549
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MIN",0.548472775564409
"MA02BMOS8E","KLABIN","3x2.2","EUCALYPTUS",1,"MAX",0.859356376638856
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MEAN",0.782092455447744
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"SD",0.148404785867667
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MIN",0.336829836829837
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MAX",0.895361380798274
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MEAN",0.814983527257254
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"SD",0.0798520931290565
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MIN",0.505590567188453
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MAX",0.894964028776978
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MEAN",0.835555184471017
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"SD",0.0640539309747293
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MIN",0.588862867551392
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MAX",0.902807123453064
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MEAN",0.823703813460691
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"SD",0.0519186239502438
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MIN",0.622067216233354
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MAX",0.893298633702017
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MEAN",0.803885874050446
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"SD",0.055446191210972
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MIN",0.576768257619321
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MAX",0.872654917566799
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MEAN",0.820776326882084
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"SD",0.0597778291874169
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MIN",0.568266600348172
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MAX",0.895508123606244
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MEAN",0.778184364995435
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"SD",0.0549787517785549
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MIN",0.548472775564409
"MA02BMOS9A","KLABIN","3.45x2.2","EUCALYPTUS",1,"MAX",0.859356376638856
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MEAN",0.896122222109657
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"SD",0.0102413019636957
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MIN",0.879615579160344
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MAX",0.912705272255834
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MEAN",0.89859119894054
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"SD",0.0119776334211986
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MIN",0.882093933463796
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MAX",0.918287937743191
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MEAN",0.883341702901097
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"SD",0.0105681045867234
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MIN",0.86286731967943
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MAX",0.907275320970043
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.914860959277203
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.0180777709180183
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.879732739420935
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.942485078676072
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.883763327862955
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.0145965449619935
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.855088495575221
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.905590062111801
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.837992379265447
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.00755799781938316
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.823792931806869
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.850129198966408
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.80023505745279
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.0211317334414966
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.759707629054363
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MAX",0.835605121850475
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.715568072903763
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.127624334664627
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.398035129502828
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",0.815577439570278
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MEAN",0.686011279691179
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"SD",0.134757609755387
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MIN",0.369267139479905
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",63,"MAX",0.790740740740741
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MEAN",0.716435982755047
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"SD",0.158402269568244
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MIN",0.346473029045643
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MAX",0.842960288808664
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MEAN",0.721776939245676
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"SD",0.122444418787432
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MIN",0.391461214672279
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MAX",0.811965811965812
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MEAN",0.689995483181534
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"SD",0.151914027537136
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MIN",0.31729155008394
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",61,"MAX",0.817564700890963
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MEAN",0.75315083582837
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"SD",0.132302118486883
"MA02BMOT1A","KLABIN","2.5x2.5","EUCALYPTUS",62,"MIN",0.421443736730361
